           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
             21.6             -5.6               20        148.20708       -79.343048       -21.164474        13.064535       -28.783291       -33.945267
             22.4             -5.6               20        122.66763       -153.60558       -2.0172458        16.524601       -56.687675        34.088737
             23.2             -5.6               20        17.636181       -175.87607       -2.4696903        4.9257536        4.7189331        67.095276
               24             -5.6               20       -40.040871       -109.47695       -7.2315168        15.361919        50.678768        9.6330919
             24.8             -5.6               20        -9.173481       -68.802193        12.982011        18.297419         3.910799       -32.465122
             25.6             -5.6               20       -8.7142353        -105.3243        16.176699       -6.7625356       -37.777164        14.868263
             26.4             -5.6               20        -88.89595       -104.86165       -9.2765827       -5.4483123        13.757417        58.322773
             27.2             -5.6               20       -130.01723       -12.902027       0.78847563        20.630028        62.147705        6.8526063
               28             -5.6               20        -71.07225        48.584236        31.807827        1.2431326        15.328764       -48.849232
             28.8             -5.6               20       -28.469538        24.343033        7.9516711       -33.422878       -28.178896       -6.2640963
             29.6             -5.6               20       -55.648094        33.145451       -26.358627       -8.0775223        20.412748        31.867023
             30.4             -5.6               20       -30.030054        99.476097      -0.11912441        19.944138        45.069832       -32.061943
             31.2             -5.6               20        67.975479        83.014069        18.578173       -9.4114399       -31.537647       -63.273647
               32             -5.6               20        83.796364       -17.712248       -16.359819       -20.352648       -61.573418        19.484995
             32.8             -5.6               20         14.80633       -44.903522       -21.302351        14.817058        13.842545         44.18803
             33.6             -5.6               20        9.1848602       -12.597033        11.795377        14.266251        22.119534       -25.672569
             34.4             -5.6               20        24.567327       -42.887684         4.272994       -10.400199       -41.780323        -3.822998
             35.2             -5.6               20       -45.105412       -60.938118       -13.009495        6.3659029       0.14783192         62.87854
               36             -5.6               20       -79.106369        19.633644        11.962233        17.006327        66.892509        -3.187489
             36.8             -5.6               20       -1.3680711         62.41103        17.704294       -12.165861      -0.48809481       -62.628754
             37.6             -5.6               20        34.427158        14.418656       -10.923627       -14.559822       -42.510811        11.042821
             38.4             -5.6               20        6.9369545        13.157427       -6.4127026        8.4081345        28.231863        22.248405
             39.2             -5.6               20        41.773697        34.822182        10.160891       -1.3532495        10.037819       -46.582321
               40             -5.6               20        62.523209       -20.627932       -8.2569733       -11.204508       -61.836109         6.439465
              -40             -4.8               20        62.827034       -8.8672829        4.7436633        12.992279        59.094795        6.9280434
            -39.2             -4.8               20        32.521881         37.27277       -10.868098      -0.90236366       -20.887455         40.28698
            -38.4             -4.8               20        7.9456019        8.9591103        6.8820348       -7.9318147       -19.829519       -29.220781
            -37.6             -4.8               20        35.590797        21.291946        7.4656525        14.131713        45.670345       0.34374905
            -36.8             -4.8               20       -12.725058        63.105724       -17.821386        6.9543705       -13.234385        61.986408
              -36             -4.8               20       -80.944054        5.0279589        -6.221755       -17.637703       -64.526176       -10.454848
            -35.2             -4.8               20       -33.003479       -64.485352        14.009233       -1.4057627         13.08578         -57.6964
            -34.4             -4.8               20        26.140341       -34.282207       -7.0320129        10.183831        35.471134        13.521336
            -33.6             -4.8               20        5.8795724       -15.422301       -9.1829224       -15.930752       -29.153976        15.941386
            -32.8             -4.8               20        26.082907       -47.747204        22.158895       -9.8165398       -1.7585459       -48.770603
              -32             -4.8               20        91.234726       -2.0546741        9.3806534        21.865608        65.127075       -5.7034855
            -31.2             -4.8               20         53.79092        94.786774       -20.346285        2.3824749         17.52129        66.612396
            -30.4             -4.8               20       -42.708607        91.332619        6.9485598       -21.107239       -46.860184        20.509115
            -29.6             -4.8               20       -52.686733        28.083546        26.551025        14.537198        -9.705204       -31.266848
            -28.8             -4.8               20       -32.000847         30.88032       -14.753062        32.159866         23.96283        16.846481
              -28             -4.8               20       -87.333084         42.09956       -30.480381       -8.9322538       -28.691868        43.929657
            -27.2             -4.8               20       -132.65413       -35.664024        6.8298492       -19.746964       -57.886059       -21.586605
            -26.4             -4.8               20       -72.339935       -115.74299        9.2707977        12.835353        1.3696728       -56.433605
            -25.6             -4.8               20       0.14705145       -98.592545       -22.821424        7.3856106        36.235844       -1.0950458
            -24.8             -4.8               20       -13.954236       -71.339279       -14.613811       -24.852385       -18.142609        29.537252
              -24             -4.8               20       -31.478025       -127.38779        13.483317       -18.952261       -47.712143       -26.520554
            -23.2             -4.8               20        45.747513       -179.03876         8.998126       0.24203312        15.575853       -65.131302
            -22.4             -4.8               20        138.71565       -130.81371       0.33470669       -7.4317698        59.143574       -11.714863
            -21.6             -4.8               20        137.90869        -63.21262        12.581349       -11.397955        6.0431952        39.016972
            -20.8             -4.8               20        105.23753       -82.101563        14.400393        2.2038991       -44.010025       -5.6112366
              -20             -4.8               20        156.80351       -131.66792        3.5947304       0.49391508      -0.93093872       -64.039444
            -19.2             -4.8               20        252.19778       -101.34438          11.5818        -10.19628        59.715179       -29.268883
            -18.4             -4.8               20        275.67679       -19.543741        24.631479        2.4402776        34.811684        36.370419
            -17.6             -4.8               20        240.20517       0.30534363        11.468154        17.847347        -31.72023        20.935503
            -16.8             -4.8               20        253.58153       -48.577801       -4.8896585        2.6660962         -30.8417       -42.742161
              -16             -4.8               20        336.81693       -66.252159        9.7745094       -17.776861        27.162262       -51.726212
            -15.2             -4.8               20        404.45544       -20.165524        33.196003       -7.7489934        41.562237       -2.9596274
            -14.4             -4.8               20        406.65393        12.831352        29.696354        13.093945       -6.0108337        23.196035
            -13.6             -4.8               20        394.00183       -22.307953        12.571979        10.737389        -39.81823       -6.3803902
            -12.8             -4.8               20        427.56192       -88.721176        11.945888       -5.3700976       -22.782551       -39.377895
              -12             -4.8               20        490.62289        -127.7787        21.910673       -8.9365845        4.9091716       -27.671356
            -11.2             -4.8               20        525.21454       -136.90941        19.531969       -3.7754688        1.6163832        6.0430698
            -10.4             -4.8               20        511.48291       -157.45337        5.8183932       -9.7997751       -24.775517         19.54851
             -9.6             -4.8               20        476.15555       -210.80267       -1.3600065       -26.186638       -38.902466        10.362668
             -8.8             -4.8               20        451.36255       -274.23477        2.0510588       -35.267982       -25.651714       -1.9322681
               -8             -4.8               20        443.38632        -311.5343        3.3049955       -29.391989      -0.20467916      -0.62352705
             -7.2             -4.8               20         430.0257       -304.99899       -6.1115432       -15.752028        18.421869        17.430103
             -6.4             -4.8               20        391.20694       -266.05835       -20.931253       -1.9973686        22.171965        33.142548
             -5.6             -4.8               20         334.0116       -226.28432       -32.875183        10.310353        12.304846        32.053749
             -4.8             -4.8               20        279.53259       -209.47357        -39.53059        20.850946      -0.28505471         20.95739
               -4             -4.8               20        244.77592       -214.60008       -41.387829        26.354967       -4.8811035        5.1710019
             -3.2             -4.8               20        236.30705       -227.86539       -37.852509        23.426086       -2.7377036       -9.6014824
             -2.4             -4.8               20        243.75273       -237.03357       -28.864246        14.126187        1.2482631       -12.668097
             -1.6             -4.8               20        250.48613       -236.19205       -17.147764        5.0100965        4.8124609       -8.0258884
             -0.8             -4.8               20        252.70291       -229.44247       -6.9804964       0.52810246         4.539712       -4.2791443
                0             -4.8               20        253.34213       -225.83669                0                0                0                0
              0.8             -4.8               20        252.70291       -229.44247        6.9804964      -0.52810246        -4.539712        4.2791443
              1.6             -4.8               20        250.48613       -236.19205        17.147764       -5.0100965       -4.8124609        8.0258884
              2.4             -4.8               20        243.75273       -237.03357        28.864246       -14.126187       -1.2482631        12.668097
              3.2             -4.8               20        236.30705       -227.86539        37.852509       -23.426086        2.7377036        9.6014824
                4             -4.8               20        244.77592       -214.60008        41.387829       -26.354967        4.8811035       -5.1710019
              4.8             -4.8               20        279.53259       -209.47357         39.53059       -20.850946       0.28505471        -20.95739
              5.6             -4.8               20         334.0116       -226.28432        32.875183       -10.310353       -12.304846       -32.053749
              6.4             -4.8               20        391.20694       -266.05835        20.931253        1.9973686       -22.171965       -33.142548
              7.2             -4.8               20         430.0257       -304.99899        6.1115432        15.752028       -18.421869       -17.430103
                8             -4.8               20        443.38632        -311.5343       -3.3049955        29.391989       0.20467916       0.62352705
              8.8             -4.8               20        451.36255       -274.23477       -2.0510588        35.267982        25.651714        1.9322681
              9.6             -4.8               20        476.15555       -210.80267        1.3600065        26.186638        38.902466       -10.362668
             10.4             -4.8               20        511.48291       -157.45337       -5.8183932        9.7997751        24.775517        -19.54851
             11.2             -4.8               20        525.21454       -136.90941       -19.531969        3.7754688       -1.6163832       -6.0430698
               12             -4.8               20        490.62289        -127.7787       -21.910673        8.9365845       -4.9091716        27.671356
             12.8             -4.8               20        427.56192       -88.721176       -11.945888        5.3700976        22.782551        39.377895
             13.6             -4.8               20        394.00183       -22.307953       -12.571979       -10.737389         39.81823        6.3803902
             14.4             -4.8               20        406.65393        12.831352       -29.696354       -13.093945        6.0108337       -23.196035
             15.2             -4.8               20        404.45544       -20.165524       -33.196003        7.7489934       -41.562237        2.9596274
               16             -4.8               20        336.81693       -66.252159       -9.7745094        17.776861       -27.162262        51.726212
             16.8             -4.8               20        253.58153       -48.577801        4.8896585       -2.6660962          30.8417        42.742161
             17.6             -4.8               20        240.20517       0.30534363       -11.468154       -17.847347         31.72023       -20.935503
             18.4             -4.8               20        275.67679       -19.543741       -24.631479       -2.4402776       -34.811684       -36.370419
             19.2             -4.8               20        252.19778       -101.34438         -11.5818         10.19628       -59.715179        29.268883
               20             -4.8               20        156.80351       -131.66792       -3.5947304      -0.49391508       0.93093872        64.039444
             20.8             -4.8               20        105.23753       -82.101563       -14.400393       -2.2038991        44.010025        5.6112366
             21.6             -4.8               20        137.90869        -63.21262       -12.581349        11.397955       -6.0431952       -39.016972
             22.4             -4.8               20        138.71565       -130.81371      -0.33470669        7.4317698       -59.143574        11.714863
             23.2             -4.8               20        45.747513       -179.03876        -8.998126      -0.24203312       -15.575853        65.131302
               24             -4.8               20       -31.478025       -127.38779       -13.483317        18.952261        47.712143        26.520554
             24.8             -4.8               20       -13.954236       -71.339279        14.613811        24.852385        18.142609       -29.537252
             25.6             -4.8               20       0.14705145       -98.592545        22.821424       -7.3856106       -36.235844        1.0950458
             26.4             -4.8               20       -72.339935       -115.74299       -9.2707977       -12.835353       -1.3696728        56.433605
             27.2             -4.8               20       -132.65413       -35.664024       -6.8298492        19.746964        57.886059        21.586605
               28             -4.8               20       -87.333084         42.09956        30.480381        8.9322538        28.691868       -43.929657
             28.8             -4.8               20       -32.000847         30.88032        14.753062       -32.159866        -23.96283       -16.846481
             29.6             -4.8               20       -52.686733        28.083546       -26.551025       -14.537198         9.705204        31.266848
             30.4             -4.8               20       -42.708607        91.332619       -6.9485598        21.107239        46.860184       -20.509115
             31.2             -4.8               20         53.79092        94.786774        20.346285       -2.3824749        -17.52129       -66.612396
               32             -4.8               20        91.234726       -2.0546741       -9.3806534       -21.865608       -65.127075        5.7034855
             32.8             -4.8               20        26.082907       -47.747204       -22.158895        9.8165398        1.7585459        48.770603
             33.6             -4.8               20        5.8795724       -15.422301        9.1829224        15.930752        29.153976       -15.941386
             34.4             -4.8               20        26.140341       -34.282207        7.0320129       -10.183831       -35.471134       -13.521336
             35.2             -4.8               20       -33.003479       -64.485352       -14.009233        1.4057627        -13.08578          57.6964
               36             -4.8               20       -80.944054        5.0279589         6.221755        17.637703        64.526176        10.454848
             36.8             -4.8               20       -12.725058        63.105724        17.821386       -6.9543705        13.234385       -61.986408
             37.6             -4.8               20        35.590797        21.291946       -7.4656525       -14.131713       -45.670345      -0.34374905
             38.4             -4.8               20        7.9456019        8.9591103       -6.8820348        7.9318147        19.829519        29.220781
             39.2             -4.8               20        32.521881         37.27277        10.868098       0.90236366        20.887455        -40.28698
               40             -4.8               20        62.827034       -8.8672829       -4.7436633       -12.992279       -59.094795       -6.9280434
              -40               -4               20        63.152344        2.3394012        1.9764713         12.26948        55.506325        17.366974
            -39.2               -4               20         25.47238        40.383785       -9.7639885       -2.5857191       -27.923973        33.442738
            -38.4               -4               20          9.59058        7.8499217        7.4836478       -5.9095321       -11.385523        -33.06752
            -37.6               -4               20        34.987709        28.272148        4.5216732        14.134755        46.339382        10.450507
            -36.8               -4               20       -22.922989        62.079067       -16.961214        3.5214672       -24.300762        59.269173
              -36               -4               20       -80.951187       -7.6230507       -2.5166011        -16.55196       -60.855103       -21.094898
            -35.2               -4               20       -22.940159       -66.665382        12.281507        1.5120101        22.085327       -52.125721
            -34.4               -4               20        27.049744       -28.489656        -9.247241        7.6119156        29.193285        19.355387
            -33.6               -4               20        5.1971836       -18.185131       -5.9284105       -17.158075       -32.257343        7.9913168
            -32.8               -4               20        35.086449       -46.823334        22.395601       -5.6942244        7.8525457       -48.720734
              -32               -4               20        91.854431        11.848841        4.9657216        21.386837        64.358086        5.4496307
            -31.2               -4               20        38.404095        99.873222        -18.73028       -2.1321645        6.3124065        65.661743
            -30.4               -4               20       -51.295937        80.507912        11.286772       -18.401558       -45.643723        10.996229
            -29.6               -4               20       -47.813557        23.218081        22.429136        19.138556       -1.7124834       -29.475233
            -28.8               -4               20       -33.183437        34.920177       -19.880127        27.112783        19.607126        23.160776
              -28               -4               20       -95.625237        35.118622       -25.035564       -15.301231       -36.392414        38.459656
            -27.2               -4               20       -128.27419       -51.109722        13.896362        -15.61186       -52.101334       -29.976128
            -26.4               -4               20       -57.455238       -117.57034        6.2630224        19.634428         10.74366       -51.685936
            -25.6               -4               20        3.2980399       -88.740341       -29.284828        5.5949106        31.928875        7.9657912
            -24.8               -4               20         -21.2871       -72.775597        -13.48824       -30.631237       -27.422123        24.377241
              -24               -4               20       -26.077692       -140.02867        20.117414       -18.476871       -42.240322       -37.614624
            -23.2               -4               20        63.564911       -178.66634        11.099791        7.7218328        28.504107       -59.495369
            -22.4               -4               20        143.39459       -115.87756       -6.3352661       -1.9490383         54.83033        3.2092857
            -21.6               -4               20        127.50827        -61.22541        5.0748892        -15.61277       -10.518928        35.218422
            -20.8               -4               20          108.991       -98.673859        17.206144       -5.7031455       -42.256664       -23.828743
              -20               -4               20        182.86955       -136.10851        12.881391        3.0826025         18.39871         -64.1119
            -19.2               -4               20         270.0769       -80.713753        10.457929        2.1421597        62.058491       -9.7978363
            -18.4               -4               20        268.59842       -3.1147213        9.9559822        6.4458208        14.784346        40.757389
            -17.6               -4               20        234.51131       -8.0577698        1.5849867        6.8586864       -39.423672        1.2222729
            -16.8               -4               20        272.65771        -59.19352        0.8910234       -6.6918931       -13.541878       -53.788414
              -16               -4               20        361.48425       -54.620766        17.316101        -12.58351        39.286751       -37.166409
            -15.2               -4               20        407.55103       -1.6907129        27.613796        1.6918604        28.804905        10.925777
            -14.4               -4               20        397.61499        9.6302948         17.78089        12.643159       -22.600246        14.081738
            -13.6               -4               20        399.87463       -43.921265        8.2107058        4.6054659       -36.669941       -22.103624
            -12.8               -4               20        449.00974       -103.06506        13.538366       -4.7848649       -9.9844923       -37.888611
              -12               -4               20        503.17883       -128.13477        18.248291       -1.5947913        4.6394625       -14.040572
            -11.2               -4               20        515.65906       -142.36255        9.1103745       0.58635426       -11.239517        11.128306
            -10.4               -4               20        492.23868       -182.27647       -2.1189017       -11.168579       -31.360304         11.43557
             -9.6               -4               20        464.07059       -245.57855       -1.6520469       -25.763519       -30.371174        3.1826663
             -8.8               -4               20        446.89487       -298.46017        4.1992602       -26.978783       -10.535666        3.0015831
               -8               -4               20        434.84445       -313.80942        1.0268669       -16.041313        9.7581387        12.297884
             -7.2               -4               20        409.86841       -288.42374       -12.620517        -4.292491        19.762232        27.219551
             -6.4               -4               20        363.82471       -239.93132       -26.174347        4.0144329        18.805084        33.255955
             -5.6               -4               20        312.21988       -198.44109       -32.387314        11.994188        8.0136528        22.076153
             -4.8               -4               20        277.38455       -185.55069       -32.292519         20.65975       -4.9791718        3.5371554
               -4               -4               20        271.88803       -198.00951       -28.183237        25.791138       -9.2364559       -15.423774
             -3.2               -4               20        294.88666       -217.86047        -20.00577        23.136602       -5.1476936       -28.477297
             -2.4               -4               20        328.02209       -229.86037       -9.0126143        14.295982       0.62415922        -25.87146
             -1.6               -4               20        349.62033       -228.76584        0.2346313        5.4060135        4.8743687       -14.388918
             -0.8               -4               20         357.0199       -220.72816        3.1602516       0.81401235         4.756053       -6.0261116
                0               -4               20        358.41025       -216.44438                0                0                0                0
              0.8               -4               20         357.0199       -220.72816       -3.1602516      -0.81401235        -4.756053        6.0261116
              1.6               -4               20        349.62033       -228.76584       -0.2346313       -5.4060135       -4.8743687        14.388918
              2.4               -4               20        328.02209       -229.86037        9.0126143       -14.295982      -0.62415922         25.87146
              3.2               -4               20        294.88666       -217.86047         20.00577       -23.136602        5.1476936        28.477297
                4               -4               20        271.88803       -198.00951        28.183237       -25.791138        9.2364559        15.423774
              4.8               -4               20        277.38455       -185.55069        32.292519        -20.65975        4.9791718       -3.5371554
              5.6               -4               20        312.21988       -198.44109        32.387314       -11.994188       -8.0136528       -22.076153
              6.4               -4               20        363.82471       -239.93132        26.174347       -4.0144329       -18.805084       -33.255955
              7.2               -4               20        409.86841       -288.42374        12.620517         4.292491       -19.762232       -27.219551
                8               -4               20        434.84445       -313.80942       -1.0268669        16.041313       -9.7581387       -12.297884
              8.8               -4               20        446.89487       -298.46017       -4.1992602        26.978783        10.535666       -3.0015831
              9.6               -4               20        464.07059       -245.57855        1.6520469        25.763519        30.371174       -3.1826663
             10.4               -4               20        492.23868       -182.27647        2.1189017        11.168579        31.360304        -11.43557
             11.2               -4               20        515.65906       -142.36255       -9.1103745      -0.58635426        11.239517       -11.128306
               12               -4               20        503.17883       -128.13477       -18.248291        1.5947913       -4.6394625        14.040572
             12.8               -4               20        449.00974       -103.06506       -13.538366        4.7848649        9.9844923        37.888611
             13.6               -4               20        399.87463       -43.921265       -8.2107058       -4.6054659        36.669941        22.103624
             14.4               -4               20        397.61499        9.6302948        -17.78089       -12.643159        22.600246       -14.081738
             15.2               -4               20        407.55103       -1.6907129       -27.613796       -1.6918604       -28.804905       -10.925777
               16               -4               20        361.48425       -54.620766       -17.316101         12.58351       -39.286751        37.166409
             16.8               -4               20        272.65771        -59.19352       -0.8910234        6.6918931        13.541878        53.788414
             17.6               -4               20        234.51131       -8.0577698       -1.5849867       -6.8586864        39.423672       -1.2222729
             18.4               -4               20        268.59842       -3.1147213       -9.9559822       -6.4458208       -14.784346       -40.757389
             19.2               -4               20         270.0769       -80.713753       -10.457929       -2.1421597       -62.058491        9.7978363
               20               -4               20        182.86955       -136.10851       -12.881391       -3.0826025        -18.39871          64.1119
             20.8               -4               20          108.991       -98.673859       -17.206144        5.7031455        42.256664        23.828743
             21.6               -4               20        127.50827        -61.22541       -5.0748892         15.61277        10.518928       -35.218422
             22.4               -4               20        143.39459       -115.87756        6.3352661        1.9490383        -54.83033       -3.2092857
             23.2               -4               20        63.564911       -178.66634       -11.099791       -7.7218328       -28.504107        59.495369
               24               -4               20       -26.077692       -140.02867       -20.117414        18.476871        42.240322        37.614624
             24.8               -4               20         -21.2871       -72.775597         13.48824        30.631237        27.422123       -24.377241
             25.6               -4               20        3.2980399       -88.740341        29.284828       -5.5949106       -31.928875       -7.9657912
             26.4               -4               20       -57.455238       -117.57034       -6.2630224       -19.634428        -10.74366        51.685936
             27.2               -4               20       -128.27419       -51.109722       -13.896362         15.61186        52.101334        29.976128
               28               -4               20       -95.625237        35.118622        25.035564        15.301231        36.392414       -38.459656
             28.8               -4               20       -33.183437        34.920177        19.880127       -27.112783       -19.607126       -23.160776
             29.6               -4               20       -47.813557        23.218081       -22.429136       -19.138556        1.7124834        29.475233
             30.4               -4               20       -51.295937        80.507912       -11.286772        18.401558        45.643723       -10.996229
             31.2               -4               20        38.404095        99.873222         18.73028        2.1321645       -6.3124065       -65.661743
               32               -4               20        91.854431        11.848841       -4.9657216       -21.386837       -64.358086       -5.4496307
             32.8               -4               20        35.086449       -46.823334       -22.395601        5.6942244       -7.8525457        48.720734
             33.6               -4               20        5.1971836       -18.185131        5.9284105        17.158075        32.257343       -7.9913168
             34.4               -4               20        27.049744       -28.489656         9.247241       -7.6119156       -29.193285       -19.355387
             35.2               -4               20       -22.940159       -66.665382       -12.281507       -1.5120101       -22.085327        52.125721
               36               -4               20       -80.951187       -7.6230507        2.5166011         16.55196        60.855103        21.094898
             36.8               -4               20       -22.922989        62.079067        16.961214       -3.5214672        24.300762       -59.269173
             37.6               -4               20        34.987709        28.272148       -4.5216732       -14.134755       -46.339382       -10.450507
             38.4               -4               20          9.59058        7.8499217       -7.4836478        5.9095321        11.385523         33.06752
             39.2               -4               20         25.47238        40.383785        9.7639885        2.5857191        27.923973       -33.442738
               40               -4               20        63.152344        2.3394012       -1.9764713        -12.26948       -55.506325       -17.366974
              -40             -3.2               20        59.081821        9.9570923        1.0111647         9.906599         49.51207        24.840172
            -39.2             -3.2               20        17.914177        38.062813       -6.9974866       -2.9537792       -33.299683        25.662735
            -38.4             -3.2               20        12.176742        3.9128797         7.463922       -2.7941673       -3.7499778       -36.129936
            -37.6             -3.2               20        36.511673        33.658207        1.5842743        13.576263        46.557579        18.093372
            -36.8             -3.2               20       -27.930298        63.206738         -15.4058        0.8338666       -31.527657        56.348885
              -36             -3.2               20       -78.426598       -12.735273     -0.044990659       -14.619226        -56.61882       -27.244133
            -35.2             -3.2               20       -17.318302       -63.697365        9.8574619        3.0864689        26.875132       -45.538517
            -34.4             -3.2               20        22.154573       -24.521791       -9.9769945         4.876565        22.292486        22.571358
            -33.6             -3.2               20        1.0416954        -24.84733       -3.0656533       -16.801109       -33.823055        0.4082377
            -32.8             -3.2               20        41.409679       -50.529903        20.884649       -2.6787031        15.599674       -48.666237
              -32             -3.2               20        94.132408        18.725672        2.0682006         19.21814        63.710258        12.673927
            -31.2             -3.2               20        31.810324        101.64027       -15.638031       -4.2773781     -0.092334747        64.146034
            -30.4             -3.2               20       -52.332291         74.88221        12.638871       -14.168492       -43.274994        6.3521824
            -29.6             -3.2               20         -43.8326        25.179682        16.662815        20.095348        2.5513477       -26.018021
            -28.8             -3.2               20        -38.09491        41.147507        -21.25733        20.008987        14.941759        26.731987
              -28             -3.2               20       -104.53223        29.513552       -17.547848       -18.091667       -41.401325        33.581779
            -27.2             -3.2               20       -125.08902       -63.608536        17.614662       -9.5268574       -48.323471       -35.131432
            -26.4             -3.2               20        -46.61216       -120.06994        1.6231539        23.030359         15.44047       -48.689682
            -25.6             -3.2               20        5.2751131       -84.163376       -31.949617        1.6097655        28.809404        12.040225
            -24.8             -3.2               20       -24.703281       -76.197433       -9.1603575       -33.313995       -31.225931        19.847883
              -24             -3.2               20       -18.660259       -147.79813         24.81481       -14.278452        -36.86121       -43.376114
            -23.2             -3.2               20         77.32608       -174.34129        9.5035372        14.696378        35.219349       -54.103577
            -22.4             -3.2               20        144.55188       -103.77195       -13.302786       0.53191793        49.422855        10.905677
            -21.6             -3.2               20        119.89606       -61.944412       0.34123075       -20.108582       -19.202881        28.854136
            -20.8             -3.2               20        115.28197       -110.00128        20.246672        -10.06207       -35.654377       -34.527954
              -20             -3.2               20        202.45232       -133.68396        17.244287        7.2917237        31.488222       -58.084335
            -19.2             -3.2               20        277.43076        -62.79356        5.4753742        9.6491232        57.875591        4.6798677
            -18.4             -3.2               20        258.53448        4.0244608       -0.7641623        4.4627194      -0.54924393         38.57082
            -17.6             -3.2               20         232.0094       -19.910843       -1.0361871       -2.9708128       -39.438778       -14.006325
            -16.8             -3.2               20        289.42001       -67.045235        7.3193984       -9.8386917        0.4531765       -56.035973
              -16             -3.2               20        377.76749       -46.226021        19.202538       -5.7057991        41.678917       -24.447645
            -15.2             -3.2               20        409.31992        4.6186166        19.720057        6.4853563         15.57354        14.800438
            -14.4             -3.2               20        399.46286       -1.1033249        10.171576        9.0122089       -29.501799        2.5082808
            -13.6             -3.2               20        416.34818       -58.793236        7.7922564       0.60538149       -28.417969       -29.256498
            -12.8             -3.2               20        468.69849       -105.48354        14.361094       -2.0853398       -3.2833996       -29.916948
              -12             -3.2               20        507.09949       -125.23528        14.229145        3.8067803       -2.4543996       -4.4980211
            -11.2             -3.2               20        504.27496       -151.94568        3.9434457        3.4015744       -21.557005        9.4122477
            -10.4             -3.2               20        480.15829       -205.64171       -2.9146404       -7.7935162       -30.706936         4.727437
             -9.6             -3.2               20        457.21527       -267.85437      -0.52475441       -15.960941       -21.240232        4.0753961
             -8.8             -3.2               20        437.40546       -308.50745       0.49921584       -11.924346       -4.2446327        12.268484
               -8             -3.2               20        415.41595        -312.8786       -8.9076509       -3.3384066        9.0914793        20.175592
             -7.2             -3.2               20        384.30542       -282.81512       -22.970383      0.037113499        16.346514        26.571754
             -6.4             -3.2               20        343.65012       -233.24036       -30.059248      0.050455023        16.866999        24.647722
             -5.6             -3.2               20        309.27194       -192.18623       -26.910934        3.7560954        7.1180429        8.5243111
             -4.8             -3.2               20        300.22525       -182.66214       -18.440718         11.87465        -7.173821       -12.912347
               -4             -3.2               20        324.06519        -201.1198       -8.5319977        18.117184        -12.10312       -31.726604
             -3.2             -3.2               20        372.84204       -225.00793        2.6216998        17.117695       -6.1770577       -40.017159
             -2.4             -3.2               20        420.89227       -235.43869        13.426559        10.365443        1.7772326       -29.408022
             -1.6             -3.2               20        444.07251       -228.52444        18.616283        3.5927486        6.7912507       -11.187075
             -0.8             -3.2               20        445.47626       -214.44818         13.58182       0.36114302        6.1471825       -1.7300991
                0             -3.2               20        443.22073       -207.62286                0                0                0                0
              0.8             -3.2               20        445.47626       -214.44818        -13.58182      -0.36114302       -6.1471825        1.7300991
              1.6             -3.2               20        444.07251       -228.52444       -18.616283       -3.5927486       -6.7912507        11.187075
              2.4             -3.2               20        420.89227       -235.43869       -13.426559       -10.365443       -1.7772326        29.408022
              3.2             -3.2               20        372.84204       -225.00793       -2.6216998       -17.117695        6.1770577        40.017159
                4             -3.2               20        324.06519        -201.1198        8.5319977       -18.117184         12.10312        31.726604
              4.8             -3.2               20        300.22525       -182.66214        18.440718        -11.87465         7.173821        12.912347
              5.6             -3.2               20        309.27194       -192.18623        26.910934       -3.7560954       -7.1180429       -8.5243111
              6.4             -3.2               20        343.65012       -233.24036        30.059248     -0.050455023       -16.866999       -24.647722
              7.2             -3.2               20        384.30542       -282.81512        22.970383     -0.037113499       -16.346514       -26.571754
                8             -3.2               20        415.41595        -312.8786        8.9076509        3.3384066       -9.0914793       -20.175592
              8.8             -3.2               20        437.40546       -308.50745      -0.49921584        11.924346        4.2446327       -12.268484
              9.6             -3.2               20        457.21527       -267.85437       0.52475441        15.960941        21.240232       -4.0753961
             10.4             -3.2               20        480.15829       -205.64171        2.9146404        7.7935162        30.706936        -4.727437
             11.2             -3.2               20        504.27496       -151.94568       -3.9434457       -3.4015744        21.557005       -9.4122477
               12             -3.2               20        507.09949       -125.23528       -14.229145       -3.8067803        2.4543996        4.4980211
             12.8             -3.2               20        468.69849       -105.48354       -14.361094        2.0853398        3.2833996        29.916948
