           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              -12            -37.6               20       -99.895546        17.736597        15.544258       -14.940008       -21.159531        6.5466638
            -11.2            -37.6               20       -107.68497       -49.848907        16.286003       -3.6906416       -22.297367       -8.1222477
            -10.4            -37.6               20        -74.35598        -107.5541        12.160616         3.444761        -14.13353        -19.95623
             -9.6            -37.6               20       -19.511312       -139.88916        7.1852808        5.3803139       -4.0641999       -24.017305
             -8.8            -37.6               20        42.322914       -140.35129       0.79325247        6.7340956        9.4486179       -23.693512
               -8            -37.6               20        97.016876       -114.59394       -1.5789964        3.7100301        14.989005       -17.274525
             -7.2            -37.6               20        131.19095       -76.239426       -3.6835425       -0.1546976        17.546358       -9.5948019
             -6.4            -37.6               20        148.58582       -29.874224       -4.3791599       -2.1424313        19.103758       -3.5143642
             -5.6            -37.6               20         148.8764        13.072801       -1.5919825       -5.1596918        14.452072        1.7429634
             -4.8            -37.6               20        136.23296        47.581341       -1.1964147       -6.1266184        12.736421        4.2156076
               -4            -37.6               20        119.89234        75.498436       0.82945627       -5.0319023        9.5556564        5.7213702
             -3.2            -37.6               20        100.81737        91.824821         3.270457       -4.3536854        5.1257668        6.8161364
             -2.4            -37.6               20        83.549316        100.52943        2.7044539       -2.7535231        3.7821429        5.9806046
             -1.6            -37.6               20        71.317085         105.5723         2.173068      -0.87271285        1.5433526         4.241456
             -0.8            -37.6               20        64.158607        108.14518       0.71431237       -0.2168602        1.2059113        2.3551128
                0            -37.6               20        62.185272        109.58164                0                0                0                0
              0.8            -37.6               20        64.158607        108.14518      -0.71431237        0.2168602       -1.2059113       -2.3551128
              1.6            -37.6               20        71.317085         105.5723        -2.173068       0.87271285       -1.5433526        -4.241456
              2.4            -37.6               20        83.549316        100.52943       -2.7044539        2.7535231       -3.7821429       -5.9806046
              3.2            -37.6               20        100.81737        91.824821        -3.270457        4.3536854       -5.1257668       -6.8161364
                4            -37.6               20        119.89234        75.498436      -0.82945627        5.0319023       -9.5556564       -5.7213702
              4.8            -37.6               20        136.23296        47.581341        1.1964147        6.1266184       -12.736421       -4.2156076
              5.6            -37.6               20         148.8764        13.072801        1.5919825        5.1596918       -14.452072       -1.7429634
              6.4            -37.6               20        148.58582       -29.874224        4.3791599        2.1424313       -19.103758        3.5143642
              7.2            -37.6               20        131.19095       -76.239426        3.6835425        0.1546976       -17.546358        9.5948019
                8            -37.6               20        97.016876       -114.59394        1.5789964       -3.7100301       -14.989005        17.274525
              8.8            -37.6               20        42.322914       -140.35129      -0.79325247       -6.7340956       -9.4486179        23.693512
              9.6            -37.6               20       -19.511312       -139.88916       -7.1852808       -5.3803139        4.0641999        24.017305
             10.4            -37.6               20        -74.35598        -107.5541       -12.160616        -3.444761         14.13353         19.95623
             11.2            -37.6               20       -107.68497       -49.848907       -16.286003        3.6906416        22.297367        8.1222477
               12            -37.6               20       -99.895546        17.736597       -15.544258        14.940008        21.159531       -6.5466638
             12.8            -37.6               20        -56.55323        62.566402        -4.322999        23.139187        7.3806186       -15.246243
             13.6            -37.6               20        3.5196381        62.447624        11.024824        25.735003       -5.9545856       -16.234148
             14.4            -37.6               20        43.513405        20.962139        24.731314        13.715362       -15.502942       -1.6522894
             15.2            -37.6               20         28.36204       -29.622501        26.907822       -5.7639122        -9.720602        16.057632
               16            -37.6               20       -22.837128       -42.780346        14.451569       -18.134586        10.384104        19.325817
             16.8            -37.6               20       -65.041748       -1.2237988       -1.4001346       -20.613882        26.126732        6.8171854
             17.6            -37.6               20       -52.088181        64.142433       -10.283605       -8.8811951        25.932289       -20.951931
             18.4            -37.6               20        23.986744        91.952957       -7.0911388        2.6851337        1.0173389       -39.293461
             19.2            -37.6               20        98.440445        41.924271        1.7111677      -0.13095424       -33.463932       -27.349453
               20            -37.6               20        100.46452       -55.010193        1.5069053       -8.1341038       -43.350399        8.6355467
             20.8            -37.6               20        17.386402       -109.43115       -12.081139       -10.548521       -16.754154        43.456261
             21.6            -37.6               20       -76.390984       -67.858078       -22.207541        5.2500248         22.31126         36.11071
             22.4            -37.6               20       -81.041519        19.919975       -8.9356518        28.943197         35.77673       -4.5909657
             23.2            -37.6               20       -9.1268482        54.453007        22.616114        25.748489        9.3224564       -24.936821
               24            -37.6               20        27.375132        4.2256546        37.743202       -8.5013485       -17.530304       -5.8264165
             24.8            -37.6               20       -20.384474       -32.689671        9.2822475       -36.927429        1.1112382        16.834366
             25.6            -37.6               20       -60.886166        27.027775       -29.593191       -23.864597        28.942163       -2.4255521
             26.4            -37.6               20        2.8106518        93.113853       -26.706829        15.272274        7.0445843       -40.234493
             27.2            -37.6               20        98.543793        39.223591        6.0380874        23.723022       -42.034004       -24.013855
               28            -37.6               20        68.935043       -75.592133        13.633978       -4.3515873       -41.741661        37.592346
             28.8            -37.6               20       -49.614975       -79.616005       -9.9453115       -7.0490055         20.94121        46.012806
             29.6            -37.6               20         -64.2789        23.618771       -6.7628775        21.156876        46.936363       -11.263023
             30.4            -37.6               20        21.576944        50.172012        28.922882        12.256251       -2.6147194       -34.075066
             31.2            -37.6               20        33.346767       -24.243637        23.788088       -31.657557       -27.992964        3.0034919
               32            -37.6               20       -32.120224       -26.376341       -28.957109       -31.050259        11.197783        18.082996
             32.8            -37.6               20        -16.55155        49.218452       -35.218899        19.879637        17.530289       -18.042351
             33.6            -37.6               20        57.898632        20.492485        15.667233        30.661173       -30.675201       -16.810553
             34.4            -37.6               20        17.813635        -68.03318         22.59606       -10.123873       -20.454563        37.480553
             35.2            -37.6               20       -73.960663       -23.836151       -11.853737       -13.392246        39.569839        24.790987
               36            -37.6               20       -26.883659        60.497013       -2.4618528        12.225059        23.398613       -42.920399
             36.8            -37.6               20        58.293156        11.805442        15.135473       -5.3108797       -34.311348       -26.252758
             37.6            -37.6               20        10.099859       -42.591663       -15.334202       -18.325378        -15.33437        36.087971
             38.4            -37.6               20       -36.939445        15.866129          -20.362        21.836437        26.442741        11.369839
             39.2            -37.6               20        23.350761        27.068169        26.920023        24.370642       -3.8002901       -25.884447
               40            -37.6               20        23.632204       -34.737209        21.990076       -29.249247       -16.517368        14.294762
              -40            -36.8               20        20.955759        26.462881       -32.122185       -16.681408        3.6320579        19.655153
            -39.2            -36.8               20       -28.189133        8.6214857        19.749369       -24.483288       -26.674955       -8.6844425
            -38.4            -36.8               20        6.4741292       -36.231979        15.063602        15.904336        22.706573       -27.148764
            -37.6            -36.8               20        45.474285        31.430214       -16.085756        5.7220011        33.632584        27.250269
            -36.8            -36.8               20       -31.426811        58.163883        5.3907614       -13.187254        -36.68042        31.642429
              -36            -36.8               20       -60.472572       -43.280384        11.995166        13.678789       -37.289295       -30.539917
            -35.2            -36.8               20        32.104328       -67.224457        -24.08308        13.524981        30.809681       -31.462412
            -34.4            -36.8               20        52.086945        28.296423       -14.426608       -30.553352        28.037413        23.232685
            -33.6            -36.8               20        -30.72382        40.761017        33.749111       -20.945644       -19.427649        16.711327
            -32.8            -36.8               20       -25.214066       -27.866419        22.795973        32.674767       -2.7141237       -21.148396
              -32            -36.8               20        41.683346       -6.0786595       -23.851744        25.743345         23.50197        7.3381662
            -31.2            -36.8               20       -3.6948347        52.579117       -20.614084       -17.325439       -15.319542        36.490124
            -30.4            -36.8               20       -75.090851       -5.5460753        9.6269531       -12.529819       -45.407093       -13.121494
            -29.6            -36.8               20       -6.2387886       -95.627228        3.1179373        11.539326     -0.050097466        -57.21413
            -28.8            -36.8               20        103.18713       -43.549885       -17.797985       -4.9309621        55.167572       -12.848224
              -28            -36.8               20         69.94783        81.621262        4.3509941       -27.947372        29.454689        46.409534
            -27.2            -36.8               20       -44.964657        82.411118        36.087532       -3.7197888       -28.702755        30.075808
            -26.4            -36.8               20       -62.872559       -10.908329        16.298218        34.712605       -24.204422       -15.021424
            -25.6            -36.8               20        8.4879494       -29.203232       -26.092215        30.376228        12.379351       -13.834869
            -24.8            -36.8               20          20.3234        30.723383       -32.868492       -9.5609303        7.5981441        19.539087
              -24            -36.8               20       -54.068588        40.149719       -5.3751493       -29.717321       -27.569159        17.810637
            -23.2            -36.8               20       -84.069252       -42.546135        16.074242       -12.403768       -33.229763       -27.432304
            -22.4            -36.8               20       -4.4205742       -111.45496        11.534621        5.3503642        7.8979292       -47.482204
            -21.6            -36.8               20        94.237907       -66.887138       -1.6445248        3.5564642        48.901127       -16.264812
            -20.8            -36.8               20        105.41706         43.79409       0.64379883       -5.9486837        39.949146        28.246464
              -20            -36.8               20        24.283201        100.74638         12.89006       -3.9589915        -3.757031        44.724483
            -19.2            -36.8               20       -58.606682        64.414688        14.443423        12.170966       -32.218018        21.220259
            -18.4            -36.8               20       -67.533272        -11.55961        2.0829728        23.671965       -29.740868       -12.410981
            -17.6            -36.8               20       -16.608747       -49.899292        -18.23196        19.028265       -4.5363116       -23.719467
            -16.8            -36.8               20        31.440641       -19.340069       -28.807871       0.83814287        16.440151       -11.770561
              -16            -36.8               20        27.825031        34.544201       -19.405859       -18.258932        13.572609        7.0842276
            -15.2            -36.8               20       -24.769127        57.668274       -3.1223481       -25.400892      -0.14632255        18.046997
            -14.4            -36.8               20       -81.380371        26.946453        12.915459       -18.121534       -18.350014        10.961121
            -13.6            -36.8               20       -96.836121       -47.686569         18.17201       -3.4978831       -25.553209       -7.4967585
            -12.8            -36.8               20        -56.20499       -112.94595        9.9299231        6.9289184       -12.630799       -22.775524
              -12            -36.8               20        19.849388       -134.14795        1.6031064        8.8296356        3.1552696       -29.745989
            -11.2            -36.8               20        93.366928       -109.16664       -5.0205598        3.4701562        19.346979       -22.067333
            -10.4            -36.8               20        135.79659        -48.55415       -5.1767478       -3.4616487        27.827414       -7.5169835
             -9.6            -36.8               20        140.95949         16.16715      -0.18080026       -7.1761403        24.552069        4.9002094
             -8.8            -36.8               20        114.81955        70.657547        2.5989923       -8.6623354        19.849806        16.510773
               -8            -36.8               20        72.244133         107.4575        7.8203053       -6.9190087        10.179039        18.503178
             -7.2            -36.8               20        28.101048        116.62299        11.131311       -4.6851401        1.3576877        16.832066
             -6.4            -36.8               20       -13.199196        109.57083        11.575986       -2.2807684       -2.4934263        15.917166
             -5.6            -36.8               20       -44.241852        91.331985        13.028143        1.8930069        -6.195395        10.055849
             -4.8            -36.8               20       -62.588512        66.861343        10.965273        3.6874697       -6.2382436        6.9920111
               -4            -36.8               20       -72.141296        45.589642        8.3152494        5.1420956       -6.0491333        4.1862674
             -3.2            -36.8               20       -72.974327        25.389675        6.2398314        6.2223511       -6.3878503       0.72039032
             -2.4            -36.8               20        -70.11673        9.4305782        3.3875451        4.4878359       -4.6561022        0.1870057
             -1.6            -36.8               20       -66.840561       0.11142352        1.6026752        3.0294795        -3.194396      -0.94308257
             -0.8            -36.8               20       -64.043732       -4.3329206     -0.059810862        1.6808084       -1.2353715      -0.35633269
                0            -36.8               20       -63.354065       -5.0638533                0                0                0                0
              0.8            -36.8               20       -64.043732       -4.3329206      0.059810862       -1.6808084        1.2353715       0.35633269
              1.6            -36.8               20       -66.840561       0.11142352       -1.6026752       -3.0294795         3.194396       0.94308257
              2.4            -36.8               20        -70.11673        9.4305782       -3.3875451       -4.4878359        4.6561022       -0.1870057
              3.2            -36.8               20       -72.974327        25.389675       -6.2398314       -6.2223511        6.3878503      -0.72039032
                4            -36.8               20       -72.141296        45.589642       -8.3152494       -5.1420956        6.0491333       -4.1862674
              4.8            -36.8               20       -62.588512        66.861343       -10.965273       -3.6874697        6.2382436       -6.9920111
              5.6            -36.8               20       -44.241852        91.331985       -13.028143       -1.8930069         6.195395       -10.055849
              6.4            -36.8               20       -13.199196        109.57083       -11.575986        2.2807684        2.4934263       -15.917166
              7.2            -36.8               20        28.101048        116.62299       -11.131311        4.6851401       -1.3576877       -16.832066
                8            -36.8               20        72.244133         107.4575       -7.8203053        6.9190087       -10.179039       -18.503178
              8.8            -36.8               20        114.81955        70.657547       -2.5989923        8.6623354       -19.849806       -16.510773
              9.6            -36.8               20        140.95949         16.16715       0.18080026        7.1761403       -24.552069       -4.9002094
             10.4            -36.8               20        135.79659        -48.55415        5.1767478        3.4616487       -27.827414        7.5169835
             11.2            -36.8               20        93.366928       -109.16664        5.0205598       -3.4701562       -19.346979        22.067333
               12            -36.8               20        19.849388       -134.14795       -1.6031064       -8.8296356       -3.1552696        29.745989
             12.8            -36.8               20        -56.20499       -112.94595       -9.9299231       -6.9289184        12.630799        22.775524
             13.6            -36.8               20       -96.836121       -47.686569        -18.17201        3.4978831        25.553209        7.4967585
             14.4            -36.8               20       -81.380371        26.946453       -12.915459        18.121534        18.350014       -10.961121
             15.2            -36.8               20       -24.769127        57.668274        3.1223481        25.400892       0.14632255       -18.046997
               16            -36.8               20        27.825031        34.544201        19.405859        18.258932       -13.572609       -7.0842276
             16.8            -36.8               20        31.440641       -19.340069        28.807871      -0.83814287       -16.440151        11.770561
             17.6            -36.8               20       -16.608747       -49.899292         18.23196       -19.028265        4.5363116        23.719467
             18.4            -36.8               20       -67.533272        -11.55961       -2.0829728       -23.671965        29.740868        12.410981
             19.2            -36.8               20       -58.606682        64.414688       -14.443423       -12.170966        32.218018       -21.220259
               20            -36.8               20        24.283201        100.74638        -12.89006        3.9589915         3.757031       -44.724483
             20.8            -36.8               20        105.41706         43.79409      -0.64379883        5.9486837       -39.949146       -28.246464
             21.6            -36.8               20        94.237907       -66.887138        1.6445248       -3.5564642       -48.901127        16.264812
             22.4            -36.8               20       -4.4205742       -111.45496       -11.534621       -5.3503642       -7.8979292        47.482204
             23.2            -36.8               20       -84.069252       -42.546135       -16.074242        12.403768        33.229763        27.432304
               24            -36.8               20       -54.068588        40.149719        5.3751493        29.717321        27.569159       -17.810637
             24.8            -36.8               20          20.3234        30.723383        32.868492        9.5609303       -7.5981441       -19.539087
             25.6            -36.8               20        8.4879494       -29.203232        26.092215       -30.376228       -12.379351        13.834869
             26.4            -36.8               20       -62.872559       -10.908329       -16.298218       -34.712605        24.204422        15.021424
             27.2            -36.8               20       -44.964657        82.411118       -36.087532        3.7197888        28.702755       -30.075808
               28            -36.8               20         69.94783        81.621262       -4.3509941        27.947372       -29.454689       -46.409534
             28.8            -36.8               20        103.18713       -43.549885        17.797985        4.9309621       -55.167572        12.848224
             29.6            -36.8               20       -6.2387886       -95.627228       -3.1179373       -11.539326      0.050097466         57.21413
             30.4            -36.8               20       -75.090851       -5.5460753       -9.6269531        12.529819        45.407093        13.121494
             31.2            -36.8               20       -3.6948347        52.579117        20.614084        17.325439        15.319542       -36.490124
               32            -36.8               20        41.683346       -6.0786595        23.851744       -25.743345        -23.50197       -7.3381662
             32.8            -36.8               20       -25.214066       -27.866419       -22.795973       -32.674767        2.7141237        21.148396
             33.6            -36.8               20        -30.72382        40.761017       -33.749111        20.945644        19.427649       -16.711327
             34.4            -36.8               20        52.086945        28.296423        14.426608        30.553352       -28.037413       -23.232685
             35.2            -36.8               20        32.104328       -67.224457         24.08308       -13.524981       -30.809681        31.462412
               36            -36.8               20       -60.472572       -43.280384       -11.995166       -13.678789        37.289295        30.539917
             36.8            -36.8               20       -31.426811        58.163883       -5.3907614        13.187254         36.68042       -31.642429
             37.6            -36.8               20        45.474285        31.430214        16.085756       -5.7220011       -33.632584       -27.250269
             38.4            -36.8               20        6.4741292       -36.231979       -15.063602       -15.904336       -22.706573        27.148764
             39.2            -36.8               20       -28.189133        8.6214857       -19.749369        24.483288        26.674955        8.6844425
               40            -36.8               20        20.955759        26.462881        32.122185        16.681408       -3.6320579       -19.655153
              -40              -36               20        -27.78318         11.79471        14.569584       -25.436831        -26.31953       -3.9303308
            -39.2              -36               20        4.0773931       -32.170692        14.931006        17.746775         16.24588       -33.520725
            -38.4              -36               20        47.196186        22.042414       -14.320204        4.3082891         35.83075        27.133278
            -37.6              -36               20       -36.301083        62.945755        6.0611572       -15.088978       -28.062359          39.6772
            -36.8              -36               20       -66.922424       -26.625614        11.526892        16.768457       -36.565971       -33.238873
              -36              -36               20        32.003113       -64.174843       -24.329777        10.829155        20.894058       -33.689026
            -35.2              -36               20        51.481758        13.895068       -11.431034       -32.001694         21.89922        22.521057
            -34.4              -36               20       -22.587317        26.740498        36.045986       -11.806921       -13.147054        11.386842
            -33.6              -36               20       -12.148456       -26.728916        16.666487         36.59655        4.4630361       -17.173998
            -32.8              -36               20        34.378147         8.266469       -33.853661          16.5061        23.347763        17.156796
              -32              -36               20       -21.573973        55.487759       -16.420788       -25.344051       -24.506094        31.854895
            -31.2              -36               20       -70.123199       -25.886337        19.144789       -9.7438202       -46.411095       -25.181248
            -30.4              -36               20        16.799616        -93.94783      -0.11190271        13.459353        16.462658       -51.794807
            -29.6              -36               20        103.49819       -7.7383752       -17.203259       -8.2644958        54.847946      -0.24432659
            -28.8              -36               20        42.759197        88.062965        13.869496       -25.238253         9.362072        44.781555
              -28              -36               20       -55.594131        47.830978        35.319889         9.347353        -30.46711         17.98871
            -27.2              -36               20       -35.405357       -24.010513        1.0169752        40.597103       -5.7822523       -17.924074
            -26.4              -36               20        20.281786        2.6907947        -37.04628        12.648932        15.628616         4.838541
            -25.6              -36               20       -22.086073        52.058556       -23.882433       -26.082474        -13.81382        26.888393
            -24.8              -36               20       -87.786369      -0.64053822        12.418526       -23.011261       -42.593887       -8.0700626
              -24              -36               20       -47.556828        -101.2982        19.592854         1.016643       -14.646219       -50.019733
            -23.2              -36               20        67.655464       -100.90174       0.65658325        9.0625658        42.376698       -37.868641
            -22.4              -36               20         117.4103         7.969708       -4.3628473       -3.0010622        52.000759        16.593113
            -21.6              -36               20        46.370911         92.26075        9.3515396       -7.8187213        9.7035751        49.284386
            -20.8              -36               20        -48.08239        71.869034        16.729715        8.3003016       -28.436682        27.188604
              -20              -36               20       -60.429523       -5.8170071        3.8711727        23.681818       -29.605988       -11.883027
            -19.2              -36               20       -4.9360557        -41.61198       -19.232552        18.901445       -1.7251917       -21.300564
            -18.4              -36               20        36.278275       -3.5067708       -27.586819      -0.88063353        17.272633       -3.9017096
            -17.6              -36               20        12.396545        49.334793       -16.069662       -21.201769        7.6593733         17.47776
            -16.8              -36               20       -56.682011        51.900482        3.1481328       -24.884731       -15.086307         19.72961
              -16              -36               20       -100.00283       -10.110317        17.386118       -10.663693       -28.899826       -2.3569207
            -15.2              -36               20       -75.982063       -92.627403        16.209301        3.4736333       -22.594027        -24.20575
            -14.4              -36               20        1.9855289       -136.54219        4.4445767        11.140201      -0.93657112       -36.349686
            -13.6              -36               20        94.214432       -115.34362       -6.3870993        7.5873084        23.241325       -30.931984
            -12.8              -36               20        145.73174       -39.403992       -8.7225866        -4.720994         36.34375       -7.4188938
              -12              -36               20        137.18839        48.281723       -1.4002191       -10.706495        33.198105        12.119509
            -11.2              -36               20        86.243393        105.91972        8.4508562       -11.045996        17.700844        25.847647
            -10.4              -36               20        17.871771        119.55122        14.656187       -4.7957382       0.38235527        27.922783
             -9.6              -36               20       -33.912128        96.002579        15.716269        5.0969906       -10.761872        18.122507
             -8.8              -36               20       -61.407337        55.187035        12.584063        9.0614634       -16.185652        11.060951
               -8              -36               20       -66.608734         15.31261        7.5187898         13.32571       -13.902764        1.1051278
             -7.2              -36               20       -47.982655       -14.935363        3.2200603        15.744263       -9.3740854        -5.591301
             -6.4              -36               20       -22.396467       -33.421192      -0.51027191        14.198248       -6.3839273       -5.5693803
             -5.6              -36               20        4.2275343       -38.974125       -4.1953182        13.535973       -1.1558349       -6.3488364
             -4.8              -36               20        27.760483       -31.798382       -5.8364515        9.8837185        1.7171228       -3.6550739
               -4              -36               20        42.562809       -18.172268       -6.4860725        6.5838771        2.9660332       -2.6549399
             -3.2              -36               20        53.855209       -3.5747724       -6.0898967        4.9583268        3.8599966       -2.3313477
             -2.4              -36               20        59.074913        9.0640793        -3.811955        1.9921093        3.0578375      -0.32267237
             -1.6              -36               20        60.075333         18.19286       -2.2393885        0.4087739        3.0042856      -0.49783751
             -0.8              -36               20        59.174225        24.866993       -1.3752122      -0.21439041        1.7235225       0.83659631
                0              -36               20        57.309727        27.768354                0                0                0                0
              0.8              -36               20        59.174225        24.866993        1.3752122       0.21439041       -1.7235225      -0.83659631
              1.6              -36               20        60.075333         18.19286        2.2393885       -0.4087739       -3.0042856       0.49783751
              2.4              -36               20        59.074913        9.0640793         3.811955       -1.9921093       -3.0578375       0.32267237
              3.2              -36               20        53.855209       -3.5747724        6.0898967       -4.9583268       -3.8599966        2.3313477
                4              -36               20        42.562809       -18.172268        6.4860725       -6.5838771       -2.9660332        2.6549399
              4.8              -36               20        27.760483       -31.798382        5.8364515       -9.8837185       -1.7171228        3.6550739
              5.6              -36               20        4.2275343       -38.974125        4.1953182       -13.535973        1.1558349        6.3488364
              6.4              -36               20       -22.396467       -33.421192       0.51027191       -14.198248        6.3839273        5.5693803
              7.2              -36               20       -47.982655       -14.935363       -3.2200603       -15.744263        9.3740854         5.591301
                8              -36               20       -66.608734         15.31261       -7.5187898        -13.32571        13.902764       -1.1051278
              8.8              -36               20       -61.407337        55.187035       -12.584063       -9.0614634        16.185652       -11.060951
              9.6              -36               20       -33.912128        96.002579       -15.716269       -5.0969906        10.761872       -18.122507
             10.4              -36               20        17.871771        119.55122       -14.656187        4.7957382      -0.38235527       -27.922783
             11.2              -36               20        86.243393        105.91972       -8.4508562        11.045996       -17.700844       -25.847647
               12              -36               20        137.18839        48.281723        1.4002191        10.706495       -33.198105       -12.119509
             12.8              -36               20        145.73174       -39.403992        8.7225866         4.720994        -36.34375        7.4188938
             13.6              -36               20        94.214432       -115.34362        6.3870993       -7.5873084       -23.241325        30.931984
             14.4              -36               20        1.9855289       -136.54219       -4.4445767       -11.140201       0.93657112        36.349686
             15.2              -36               20       -75.982063       -92.627403       -16.209301       -3.4736333        22.594027         24.20575
               16              -36               20       -100.00283       -10.110317       -17.386118        10.663693        28.899826        2.3569207
             16.8              -36               20       -56.682011        51.900482       -3.1481328        24.884731        15.086307        -19.72961
             17.6              -36               20        12.396545        49.334793        16.069662        21.201769       -7.6593733        -17.47776
             18.4              -36               20        36.278275       -3.5067708        27.586819       0.88063353       -17.272633        3.9017096
             19.2              -36               20       -4.9360557        -41.61198        19.232552       -18.901445        1.7251917        21.300564
               20              -36               20       -60.429523       -5.8170071       -3.8711727       -23.681818        29.605988        11.883027
             20.8              -36               20        -48.08239        71.869034       -16.729715       -8.3003016        28.436682       -27.188604
             21.6              -36               20        46.370911         92.26075       -9.3515396        7.8187213       -9.7035751       -49.284386
             22.4              -36               20         117.4103         7.969708        4.3628473        3.0010622       -52.000759       -16.593113
             23.2              -36               20        67.655464       -100.90174      -0.65658325       -9.0625658       -42.376698        37.868641
               24              -36               20       -47.556828        -101.2982       -19.592854        -1.016643        14.646219        50.019733
             24.8              -36               20       -87.786369      -0.64053822       -12.418526        23.011261        42.593887        8.0700626
             25.6              -36               20       -22.086073        52.058556        23.882433        26.082474         13.81382       -26.888393
             26.4              -36               20        20.281786        2.6907947         37.04628       -12.648932       -15.628616        -4.838541
             27.2              -36               20       -35.405357       -24.010513       -1.0169752       -40.597103        5.7822523        17.924074
               28              -36               20       -55.594131        47.830978       -35.319889        -9.347353         30.46711        -17.98871
             28.8              -36               20        42.759197        88.062965       -13.869496        25.238253        -9.362072       -44.781555
             29.6              -36               20        103.49819       -7.7383752        17.203259        8.2644958       -54.847946       0.24432659
             30.4              -36               20        16.799616        -93.94783       0.11190271       -13.459353       -16.462658        51.794807
             31.2              -36               20       -70.123199       -25.886337       -19.144789        9.7438202        46.411095        25.181248
               32              -36               20       -21.573973        55.487759        16.420788        25.344051        24.506094       -31.854895
             32.8              -36               20        34.378147         8.266469        33.853661         -16.5061       -23.347763       -17.156796
             33.6              -36               20       -12.148456       -26.728916       -16.666487        -36.59655       -4.4630361        17.173998
             34.4              -36               20       -22.587317        26.740498       -36.045986        11.806921        13.147054       -11.386842
             35.2              -36               20        51.481758        13.895068        11.431034        32.001694        -21.89922       -22.521057
               36              -36               20        32.003113       -64.174843        24.329777       -10.829155       -20.894058        33.689026
             36.8              -36               20       -66.922424       -26.625614       -11.526892       -16.768457        36.565971        33.238873
             37.6              -36               20       -36.301083        62.945755       -6.0611572        15.088978        28.062359         -39.6772
             38.4              -36               20        47.196186        22.042414        14.320204       -4.3082891        -35.83075       -27.133278
             39.2              -36               20        4.0773931       -32.170692       -14.931006       -17.746775        -16.24588        33.520725
               40              -36               20        -27.78318         11.79471       -14.569584        25.436831         26.31953        3.9303308
              -40            -35.2               20        1.8367105       -38.755573        21.728546        7.8559151        9.5476942       -35.670567
            -39.2            -35.2               20        46.351185        15.062214       -12.834129        8.7277279        40.333004        21.897266
            -38.4            -35.2               20       -27.873138        62.436676        3.4415321       -10.427175       -28.600927        39.523071
            -37.6            -35.2               20       -66.582779       -31.071571        12.577974        14.261723       -38.296436       -29.811815
            -36.8            -35.2               20        27.337397       -57.352146       -25.127586        10.523796        31.506111       -30.554287
              -36            -35.2               20        48.317902        33.071205       -11.064074       -30.473814        20.055618        22.410334
            -35.2            -35.2               20       -25.013325        25.734573        36.065559       -12.218847       -26.129013        7.9442453
            -34.4            -35.2               20       -10.203931       -39.902077        13.346321        35.649124        5.0819678       -18.189802
            -33.6            -35.2               20        36.973339        4.9668417       -30.645412        16.230373        25.648232         17.21143
            -32.8            -35.2               20       -25.761276        49.220741        -12.13195       -24.138317        -26.38595          29.5525
              -32            -35.2               20       -67.638374       -34.443081        13.635909       -5.8565364       -37.996487       -30.709064
            -31.2            -35.2               20        35.960449       -83.930428       -7.1220379        11.168108        27.465895       -48.101028
            -30.4            -35.2               20        101.95443         15.39571       -11.624485       -19.458038        48.294338        17.912846
            -29.6            -35.2               20        12.809195        92.167282        25.245842       -21.765177        -4.486979        44.629871
            -28.8            -35.2               20       -60.850498          29.5194        32.467113        24.846764       -32.674431      -0.13432789
              -28            -35.2               20       -15.189466       -32.038967       -14.174156        39.980488       0.50719166       -18.578136
            -27.2            -35.2               20        17.827854        15.629451       -40.800602       -1.8545904        16.591284        15.407495
            -26.4            -35.2               20       -45.857239        44.699841       -8.4900894       -33.070625       -24.418451        21.008476
            -25.6            -35.2               20       -83.533241        -40.06237        20.900909       -14.590288       -38.115562       -25.905245
            -24.8            -35.2               20        1.6027031       -107.64882        9.2491436        10.171185        12.560514       -50.395432
              -24            -35.2               20        101.22388       -47.279839       -4.6938891         2.582299        51.206211       -10.917922
            -23.2            -35.2               20        80.147392        60.243973        5.6430078       -11.746807        29.486609        40.616806
            -22.4            -35.2               20       -18.286163        80.338501        21.156998        1.9138607       -19.614038        36.752716
            -21.6            -35.2               20       -59.749977        7.8523297        12.454452        26.461889       -33.261135        -3.998054
            -20.8            -35.2               20       -13.717873       -39.582798        -16.99803        28.510284       -2.2846103       -22.494625
