           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
            -34.4              -28               20        13.802182        -40.40554       -37.117111        4.3565474        27.901003       -17.357105
            -33.6              -28               20        6.6647582        7.2347546       -13.925875       -35.046692       0.14134252        24.271061
            -32.8              -28               20       -31.881708       -24.022215        26.184999        -25.44219       -34.923649       -15.164399
              -32              -28               20        27.734985        -73.36409        24.411797        12.584674        18.669678       -58.253513
            -31.2              -28               20         114.9305        -7.959435        -2.505322        18.084614        72.940422        1.1667538
            -30.4              -28               20         67.46064        106.59651       -4.9714537       -1.3206446        22.736107        78.893257
            -29.6              -28               20       -66.575356        105.31475        10.114353        2.1848106       -56.776199        48.348152
            -28.8              -28               20       -104.98928      -0.41683817        1.5137365        22.581064       -48.975513       -34.070015
              -28              -28               20       -30.243761       -52.852051       -29.598682        16.278034        14.139188        -39.09766
            -27.2              -28               20         9.807394         -7.12918        -37.91877       -18.827461        22.232273        17.316895
            -26.4              -28               20       -38.972172        14.795691       -5.2215662        -41.37244       -30.739838        23.393129
            -25.6              -28               20       -66.178024       -58.569305        30.736162       -27.581659       -44.944427       -36.658081
            -24.8              -28               20        13.778174       -124.40632        31.875027          2.11131        19.632595       -67.842064
              -24              -28               20        124.69861       -68.984406        10.999135        14.736769        76.264328       -18.135418
            -23.2              -28               20        132.82555        59.972137        2.2170355         5.608057        49.988827        52.969574
            -22.4              -28               20        28.016188        126.46243        12.249554      0.038562343       -17.756992        63.166668
            -21.6              -28               20       -69.542953        80.324821        21.033821        14.781023       -46.057968        10.820817
            -20.8              -28               20       -67.553574       -4.1126499        10.249307         35.48666       -16.718597       -31.344339
              -20              -28               20       -3.1968818        -27.58559       -17.774307        39.862183        23.323233       -14.703056
            -19.2              -28               20        25.804579        23.750549       -42.733181        22.702579        23.548864        28.971008
            -18.4              -28               20       -21.767052        74.728088       -47.627174       -5.7409363       -16.836514        45.252876
            -17.6              -28               20       -104.11974        56.028309       -34.242733       -28.648752       -54.932953        20.049728
            -16.8              -28               20       -148.27025       -29.021854       -15.483957       -35.438084       -56.650906       -25.658722
              -16              -28               20       -115.19604       -123.84604       -1.5732036       -31.424728       -25.724009       -57.952644
            -15.2              -28               20       -27.996431       -171.24693        4.2789612       -26.407677        13.657845       -56.361557
            -14.4              -28               20        60.025146       -151.63483        5.4234505       -24.156143        39.153717       -31.859434
            -13.6              -28               20        109.20296       -90.346375        7.7888026       -25.998072        40.053886       -4.3122215
            -12.8              -28               20        107.60368       -28.911762         13.54803       -28.946392        24.311007        15.314107
              -12              -28               20        71.847992        6.5555844        21.675631       -27.409693        7.5266137        19.366079
            -11.2              -28               20        32.443085        8.6622248        30.493591       -22.178186       -5.2569127        10.493359
            -10.4              -28               20        9.3332615         -16.6392        36.440746       -15.410199       -11.941011      -0.97495621
             -9.6              -28               20        10.509689       -52.130714         37.66399       -6.0733223       -8.4130754       -11.927917
             -8.8              -28               20        36.613674       -80.902199        36.215317        2.9323807     -0.075026393       -19.827858
               -8              -28               20        77.143562       -94.491196        32.927647        8.3532782        7.8058095        -20.88633
             -7.2              -28               20        120.32675       -88.308746        27.954245        11.801694        17.359835       -18.173685
             -6.4              -28               20        159.55571       -62.960655        23.388201        13.541314        24.338919       -13.271757
             -5.6              -28               20        187.50725       -27.329708        20.043358        13.392231        24.993761        -5.975893
             -4.8              -28               20        201.82964        10.088396        17.248415        13.129721        23.840382       0.11692423
               -4              -28               20        205.62784         44.48687        14.752948        12.164658        20.454084        4.7766237
             -3.2              -28               20        200.70485        71.644478        12.273569        10.192108        14.391021        7.6001167
             -2.4              -28               20        193.07365        90.982048         9.543417        8.7065783        10.643082         6.119556
             -1.6              -28               20        188.08537        104.12914        6.3783498        6.8668427        7.0710669        4.4024544
             -0.8              -28               20        183.14066        110.86725        3.0159349        3.6580138        1.9731733        3.8416512
                0              -28               20        180.03435        112.50554                0                0                0                0
              0.8              -28               20        183.14066        110.86725       -3.0159349       -3.6580138       -1.9731733       -3.8416512
              1.6              -28               20        188.08537        104.12914       -6.3783498       -6.8668427       -7.0710669       -4.4024544
              2.4              -28               20        193.07365        90.982048        -9.543417       -8.7065783       -10.643082        -6.119556
              3.2              -28               20        200.70485        71.644478       -12.273569       -10.192108       -14.391021       -7.6001167
                4              -28               20        205.62784         44.48687       -14.752948       -12.164658       -20.454084       -4.7766237
              4.8              -28               20        201.82964        10.088396       -17.248415       -13.129721       -23.840382      -0.11692423
              5.6              -28               20        187.50725       -27.329708       -20.043358       -13.392231       -24.993761         5.975893
              6.4              -28               20        159.55571       -62.960655       -23.388201       -13.541314       -24.338919        13.271757
              7.2              -28               20        120.32675       -88.308746       -27.954245       -11.801694       -17.359835        18.173685
                8              -28               20        77.143562       -94.491196       -32.927647       -8.3532782       -7.8058095         20.88633
              8.8              -28               20        36.613674       -80.902199       -36.215317       -2.9323807      0.075026393        19.827858
              9.6              -28               20        10.509689       -52.130714        -37.66399        6.0733223        8.4130754        11.927917
             10.4              -28               20        9.3332615         -16.6392       -36.440746        15.410199        11.941011       0.97495621
             11.2              -28               20        32.443085        8.6622248       -30.493591        22.178186        5.2569127       -10.493359
               12              -28               20        71.847992        6.5555844       -21.675631        27.409693       -7.5266137       -19.366079
             12.8              -28               20        107.60368       -28.911762        -13.54803        28.946392       -24.311007       -15.314107
             13.6              -28               20        109.20296       -90.346375       -7.7888026        25.998072       -40.053886        4.3122215
             14.4              -28               20        60.025146       -151.63483       -5.4234505        24.156143       -39.153717        31.859434
             15.2              -28               20       -27.996431       -171.24693       -4.2789612        26.407677       -13.657845        56.361557
               16              -28               20       -115.19604       -123.84604        1.5732036        31.424728        25.724009        57.952644
             16.8              -28               20       -148.27025       -29.021854        15.483957        35.438084        56.650906        25.658722
             17.6              -28               20       -104.11974        56.028309        34.242733        28.648752        54.932953       -20.049728
             18.4              -28               20       -21.767052        74.728088        47.627174        5.7409363        16.836514       -45.252876
             19.2              -28               20        25.804579        23.750549        42.733181       -22.702579       -23.548864       -28.971008
               20              -28               20       -3.1968818        -27.58559        17.774307       -39.862183       -23.323233        14.703056
             20.8              -28               20       -67.553574       -4.1126499       -10.249307        -35.48666        16.718597        31.344339
             21.6              -28               20       -69.542953        80.324821       -21.033821       -14.781023        46.057968       -10.820817
             22.4              -28               20        28.016188        126.46243       -12.249554     -0.038562343        17.756992       -63.166668
             23.2              -28               20        132.82555        59.972137       -2.2170355        -5.608057       -49.988827       -52.969574
               24              -28               20        124.69861       -68.984406       -10.999135       -14.736769       -76.264328        18.135418
             24.8              -28               20        13.778174       -124.40632       -31.875027         -2.11131       -19.632595        67.842064
             25.6              -28               20       -66.178024       -58.569305       -30.736162        27.581659        44.944427        36.658081
             26.4              -28               20       -38.972172        14.795691        5.2215662         41.37244        30.739838       -23.393129
             27.2              -28               20         9.807394         -7.12918         37.91877        18.827461       -22.232273       -17.316895
               28              -28               20       -30.243761       -52.852051        29.598682       -16.278034       -14.139188         39.09766
             28.8              -28               20       -104.98928      -0.41683817       -1.5137365       -22.581064        48.975513        34.070015
             29.6              -28               20       -66.575356        105.31475       -10.114353       -2.1848106        56.776199       -48.348152
             30.4              -28               20         67.46064        106.59651        4.9714537        1.3206446       -22.736107       -78.893257
             31.2              -28               20         114.9305        -7.959435         2.505322       -18.084614       -72.940422       -1.1667538
               32              -28               20        27.734985        -73.36409       -24.411797       -12.584674       -18.669678        58.253513
             32.8              -28               20       -31.881708       -24.022215       -26.184999         25.44219        34.923649        15.164399
             33.6              -28               20        6.6647582        7.2347546        13.925875        35.046692      -0.14134252       -24.271061
             34.4              -28               20        13.802182        -40.40554        37.117111       -4.3565474       -27.901003        17.357105
             35.2              -28               20       -55.897957        -38.13298        8.2601299       -30.195652        29.217789        39.553467
               36              -28               20       -60.647873        58.361988        -18.40897       -8.0697422        59.038349       -25.169651
             36.8              -28               20        36.433262        85.964508       -2.7408857        9.3331375       -17.848019       -60.879585
             37.6              -28               20        71.877296       -14.723748        5.7120428       -7.3921895       -69.057785        5.9481964
             38.4              -28               20       -5.3510132       -71.449669       -18.463589       -7.2441597       -4.3499098        50.280159
             39.2              -28               20       -41.431931       -15.926338       -13.928811        21.497044        40.872269      -0.71682596
               40              -28               20       -2.5515647        12.078613        25.390968        15.682622       -4.4320002        -24.21431
              -40            -27.2               20       -33.942863        6.0172882       0.37215567       -22.463789       -35.150719        16.928244
            -39.2            -27.2               20       -22.264614       -60.488575        17.674055        4.0841613       -23.596376       -47.792053
            -38.4            -27.2               20        63.548321       -54.268364       -2.7736375        11.320087        55.985493        -28.30126
            -37.6            -27.2               20        60.383602        53.393089       -3.5947869       -10.205971        45.787506        57.927784
            -36.8            -27.2               20       -42.903927        79.302917        17.909241       0.14254379       -40.493069        45.514458
              -36            -27.2               20       -67.883507       -7.4709902         2.104032        27.466625       -44.277359       -32.793953
            -35.2            -27.2               20        -1.733952       -41.428921       -33.928955        9.5340843        16.193727       -28.370365
            -34.4            -27.2               20         8.648468      -0.97519112       -21.348339       -30.516111         8.513649        20.800575
            -33.6            -27.2               20       -28.070618       -18.372702        23.610485       -26.496597       -33.411602       -6.2902069
            -32.8            -27.2               20        16.551914       -71.912827        29.582256         9.770503        6.9578476       -55.541557
              -32            -27.2               20        104.28581       -18.318241       -1.1013669        19.427202        73.496231       -10.019989
            -31.2            -27.2               20        75.442337        101.79216       -9.0327578        1.6554829        33.749359        70.554756
            -30.4            -27.2               20       -52.455845        107.15276        7.7383766        1.7868533       -56.903458        53.460602
            -29.6            -27.2               20       -101.53408       -1.8472919        1.6000569        21.015566       -53.118195       -25.969814
            -28.8            -27.2               20       -32.690903        -53.39307       -28.424309        16.083218        16.871786       -38.029507
              -28            -27.2               20        8.4752226         -3.97402       -35.602837       -20.912285        22.158724        15.769974
            -27.2            -27.2               20       -42.843384        13.502855       -4.2714939       -43.792084       -34.693382        22.183464
            -26.4            -27.2               20       -67.103004       -62.973503         29.21051        -24.71615       -42.632191       -40.721878
            -25.6            -27.2               20        23.835215       -123.15152        30.636967        6.3393893         25.63015       -69.732246
            -24.8            -27.2               20        131.50241       -58.616589        10.611301        12.347406        77.426598       -8.8650188
              -24            -27.2               20        120.73781        71.226891        3.6605263        1.0061992        43.647125        60.473316
            -23.2            -27.2               20        11.963922         120.3064        17.083611        1.6270852       -26.694315        53.354668
            -22.4            -27.2               20       -64.304474         56.26313        23.068155        21.819561       -44.099865       -1.1513233
            -21.6            -27.2               20       -43.379101         -13.5731        2.7173572         41.87413       -1.5142443       -26.519285
            -20.8            -27.2               20        13.174152       -1.0671453       -29.290941        38.237938        30.600096        1.2327495
              -20            -27.2               20        8.9331379        60.756809       -47.754513        10.298731         7.128418        40.997246
            -19.2            -27.2               20       -68.593651        79.118996       -42.787823       -19.564735       -41.998875        38.628208
            -18.4            -27.2               20       -140.17653        12.216825       -22.396898       -33.725014       -63.513985       -8.3769722
            -17.6            -27.2               20       -134.15294       -95.062439       -3.3313684       -32.751045       -39.873646       -52.902218
            -16.8            -27.2               20       -53.463501       -163.81572        4.4170337       -25.671862        7.0620465       -61.504768
              -16            -27.2               20        44.969688        -155.2957        5.6726384       -21.671936        40.996899       -37.557117
            -15.2            -27.2               20        102.01344       -92.813316        8.4960299       -23.727924         43.44117       -1.7950771
            -14.4            -27.2               20        98.163475       -26.265835        15.046375       -26.379135        24.935001        21.162331
            -13.6            -27.2               20        59.439766        5.5713863        24.669355       -24.567675        1.6228743        20.469582
            -12.8            -27.2               20        23.306015       -8.0859165        33.776104       -18.053806       -14.688121        6.4648647
              -12            -27.2               20        13.343136        -47.02681        38.305958       -7.9203629       -14.013002       -9.2597494
            -11.2            -27.2               20        37.490623       -81.147453        38.966133        2.7066693       -1.4859362       -21.950506
            -10.4            -27.2               20        86.222473       -94.335915        36.614147        10.405688        11.738592       -25.987398
             -9.6            -27.2               20        139.88251       -80.385811        31.114199        15.817711        25.261555       -19.814335
             -8.8            -27.2               20        182.83289       -39.439457        25.752541        19.472542        35.049805       -8.6283216
               -8            -27.2               20        205.17778        16.183046        22.280773        20.243076        35.549297        4.0236201
             -7.2            -27.2               20        203.36082        73.323586        19.350172        19.935741        32.153145         16.09742
             -6.4            -27.2               20        182.15019        124.94583        17.342459        20.329733        26.109575         23.92281
             -5.6            -27.2               20         149.7252        163.27505        15.564422        20.809034        16.254606        26.418879
             -4.8            -27.2               20        114.09432        185.63626        12.699698        21.141672        8.4397011        25.637688
               -4            -27.2               20        81.183952        195.64865         10.26805        20.386173        2.4341397        22.568073
             -3.2            -27.2               20        53.618824        195.70561        8.1696615        17.799133       -2.5067399        17.293495
             -2.4            -27.2               20        34.121147        191.64171        5.1290975        14.523392       -2.1048679        11.601513
             -1.6            -27.2               20        23.075418        189.12218        2.5879624         10.69318       -1.2747542        7.3117714
             -0.8            -27.2               20        16.369017        186.34448        1.2605618        5.6814137       -2.6412892        3.8084645
                0            -27.2               20        13.467587        184.30298                0                0                0                0
              0.8            -27.2               20        16.369017        186.34448       -1.2605618       -5.6814137        2.6412892       -3.8084645
              1.6            -27.2               20        23.075418        189.12218       -2.5879624        -10.69318        1.2747542       -7.3117714
              2.4            -27.2               20        34.121147        191.64171       -5.1290975       -14.523392        2.1048679       -11.601513
              3.2            -27.2               20        53.618824        195.70561       -8.1696615       -17.799133        2.5067399       -17.293495
                4            -27.2               20        81.183952        195.64865        -10.26805       -20.386173       -2.4341397       -22.568073
              4.8            -27.2               20        114.09432        185.63626       -12.699698       -21.141672       -8.4397011       -25.637688
              5.6            -27.2               20         149.7252        163.27505       -15.564422       -20.809034       -16.254606       -26.418879
              6.4            -27.2               20        182.15019        124.94583       -17.342459       -20.329733       -26.109575        -23.92281
              7.2            -27.2               20        203.36082        73.323586       -19.350172       -19.935741       -32.153145        -16.09742
                8            -27.2               20        205.17778        16.183046       -22.280773       -20.243076       -35.549297       -4.0236201
              8.8            -27.2               20        182.83289       -39.439457       -25.752541       -19.472542       -35.049805        8.6283216
              9.6            -27.2               20        139.88251       -80.385811       -31.114199       -15.817711       -25.261555        19.814335
             10.4            -27.2               20        86.222473       -94.335915       -36.614147       -10.405688       -11.738592        25.987398
             11.2            -27.2               20        37.490623       -81.147453       -38.966133       -2.7066693        1.4859362        21.950506
               12            -27.2               20        13.343136        -47.02681       -38.305958        7.9203629        14.013002        9.2597494
             12.8            -27.2               20        23.306015       -8.0859165       -33.776104        18.053806        14.688121       -6.4648647
             13.6            -27.2               20        59.439766        5.5713863       -24.669355        24.567675       -1.6228743       -20.469582
             14.4            -27.2               20        98.163475       -26.265835       -15.046375        26.379135       -24.935001       -21.162331
             15.2            -27.2               20        102.01344       -92.813316       -8.4960299        23.727924        -43.44117        1.7950771
               16            -27.2               20        44.969688        -155.2957       -5.6726384        21.671936       -40.996899        37.557117
             16.8            -27.2               20       -53.463501       -163.81572       -4.4170337        25.671862       -7.0620465        61.504768
             17.6            -27.2               20       -134.15294       -95.062439        3.3313684        32.751045        39.873646        52.902218
             18.4            -27.2               20       -140.17653        12.216825        22.396898        33.725014        63.513985        8.3769722
             19.2            -27.2               20       -68.593651        79.118996        42.787823        19.564735        41.998875       -38.628208
               20            -27.2               20        8.9331379        60.756809        47.754513       -10.298731        -7.128418       -40.997246
             20.8            -27.2               20        13.174152       -1.0671453        29.290941       -38.237938       -30.600096       -1.2327495
             21.6            -27.2               20       -43.379101         -13.5731       -2.7173572        -41.87413        1.5142443        26.519285
             22.4            -27.2               20       -64.304474         56.26313       -23.068155       -21.819561        44.099865        1.1513233
             23.2            -27.2               20        11.963922         120.3064       -17.083611       -1.6270852        26.694315       -53.354668
               24            -27.2               20        120.73781        71.226891       -3.6605263       -1.0061992       -43.647125       -60.473316
             24.8            -27.2               20        131.50241       -58.616589       -10.611301       -12.347406       -77.426598        8.8650188
             25.6            -27.2               20        23.835215       -123.15152       -30.636967       -6.3393893        -25.63015        69.732246
             26.4            -27.2               20       -67.103004       -62.973503        -29.21051         24.71615        42.632191        40.721878
             27.2            -27.2               20       -42.843384        13.502855        4.2714939        43.792084        34.693382       -22.183464
               28            -27.2               20        8.4752226         -3.97402        35.602837        20.912285       -22.158724       -15.769974
             28.8            -27.2               20       -32.690903        -53.39307        28.424309       -16.083218       -16.871786        38.029507
             29.6            -27.2               20       -101.53408       -1.8472919       -1.6000569       -21.015566        53.118195        25.969814
             30.4            -27.2               20       -52.455845        107.15276       -7.7383766       -1.7868533        56.903458       -53.460602
             31.2            -27.2               20        75.442337        101.79216        9.0327578       -1.6554829       -33.749359       -70.554756
               32            -27.2               20        104.28581       -18.318241        1.1013669       -19.427202       -73.496231        10.019989
             32.8            -27.2               20        16.551914       -71.912827       -29.582256        -9.770503       -6.9578476        55.541557
             33.6            -27.2               20       -28.070618       -18.372702       -23.610485        26.496597        33.411602        6.2902069
             34.4            -27.2               20         8.648468      -0.97519112        21.348339        30.516111        -8.513649       -20.800575
             35.2            -27.2               20        -1.733952       -41.428921        33.928955       -9.5340843       -16.193727        28.370365
               36            -27.2               20       -67.883507       -7.4709902        -2.104032       -27.466625        44.277359        32.793953
             36.8            -27.2               20       -42.903927        79.302917       -17.909241      -0.14254379        40.493069       -45.514458
             37.6            -27.2               20        60.383602        53.393089        3.5947869        10.205971       -45.787506       -57.927784
             38.4            -27.2               20        63.548321       -54.268364        2.7736375       -11.320087       -55.985493         28.30126
             39.2            -27.2               20       -22.264614       -60.488575       -17.674055       -4.0841613        23.596376        47.792053
               40            -27.2               20       -33.942863        6.0172882      -0.37215567        22.463789        35.150719       -16.928244
              -40            -26.4               20        -28.81115       -34.897663         19.06288        -8.921277       -39.596489       -27.631533
            -39.2            -26.4               20        41.679382       -57.838013        1.9477882        16.647556        32.065971       -48.430847
            -38.4            -26.4               20        77.706749        25.040257       -9.9690599      -0.39964485        55.056202         33.80162
            -37.6            -26.4               20       -15.865471        74.307388        12.391223         -7.48103       -24.487301        63.421478
            -36.8            -26.4               20       -78.181252        3.3598084        9.9493675        20.024012       -48.466362       -14.404718
              -36            -26.4               20       -18.406294        -43.22205       -25.465111        17.200151        12.868131       -40.646919
            -35.2            -26.4               20        17.956881       -3.3852339       -26.229595       -24.148741        17.513767        14.184988
            -34.4            -26.4               20       -21.931225       -4.3396134        13.655229       -31.550575       -32.808254        8.9205856
            -33.6            -26.4               20       0.55528903       -62.374954        29.060392        4.2961841       -8.2630005       -50.859043
            -32.8            -26.4               20        92.419495       -33.624691         6.300643        19.568384        65.124336       -25.231472
              -32            -26.4               20        84.746529        85.660065       -5.2770133        2.5962346        47.329811        63.618595
            -31.2            -26.4               20       -40.305126        116.98753        6.9323201        2.5461342       -44.997471        61.389214
            -30.4            -26.4               20       -101.64378        13.839916        1.3923886        23.812386       -62.350765       -22.969337
            -29.6            -26.4               20       -39.458595       -58.301605       -29.615526        18.766159         6.586894       -41.369568
            -28.8            -26.4               20        4.9139647        -18.10058       -38.455025       -20.235907        27.614632         14.70665
              -28            -26.4               20       -38.694286        7.4461365       -4.2150574       -45.293011       -27.654688        21.135683
            -27.2            -26.4               20       -55.991688       -63.449562        30.582552       -27.698822       -41.164497       -40.765091
            -26.4            -26.4               20        33.671394       -115.52476        29.205057        5.0711098        28.392725       -64.395866
            -25.6            -26.4               20        131.57698       -39.957806          10.0097        14.017074        77.400322       -2.7787411
            -24.8            -26.4               20        106.78204        83.466339        7.1951251        1.9414113        33.561333        63.021915
              -24            -26.4               20       -7.7201691        111.20634        19.350101        3.2260044       -35.056686         48.43301
            -23.2            -26.4               20       -66.554703        36.816479        19.248642        26.894882        -38.34642       -12.795265
            -22.4            -26.4               20       -22.918671       -20.419661       -5.5597286        43.377872        8.4992447       -27.279093
            -21.6            -26.4               20        25.221512        12.520831        -36.59037        30.434114        30.253872        16.181763
            -20.8            -26.4               20       -9.4450836        76.828133        -46.73159       -1.2153662       -3.9504595        47.920158
              -20            -26.4               20       -97.925919        69.336929        -31.86149       -27.004671       -54.076164        24.966452
            -19.2            -26.4               20       -145.83044       -26.424391        -10.53805       -32.910164       -60.978252       -28.641739
            -18.4            -26.4               20       -99.693184       -129.06088        1.9855323       -24.748333       -17.704809       -62.483242
            -17.6            -26.4               20        2.9364119       -159.57019         4.674912       -18.566776        29.304281       -50.351788
            -16.8            -26.4               20        81.218559       -112.30453        4.6393337       -20.727762        44.921638       -10.804054
              -16            -26.4               20        93.155342        -40.09869         10.33814       -24.767405        29.121059        18.996105
            -15.2            -26.4               20        57.421997       -1.1643765        22.409199       -24.193588      0.094517529        22.167871
            -14.4            -26.4               20        19.953802       -14.056503        33.380653        -17.09684       -17.319429        5.4288244
            -13.6            -26.4               20         18.09996       -54.059856        38.848938       -4.9295468       -13.514215       -17.279919
            -12.8            -26.4               20        57.913441       -86.450996        38.941116        7.1520648        1.9337808       -30.726973
              -12            -26.4               20        116.68961       -87.164459        34.425552        15.778012        22.024269       -26.938898
            -11.2            -26.4               20         168.2791       -48.487743        28.578737        21.846035        39.192608       -12.825129
            -10.4            -26.4               20        196.86194        15.366525        23.829435        25.282309        43.365616         3.853337
             -9.6            -26.4               20        194.37579        83.073578        19.195848        26.224625        37.040657        21.744999
             -8.8            -26.4               20        162.41815        140.85266        15.449686        26.966364        25.469816         34.71666
               -8            -26.4               20        112.50037        177.26537        13.392531        27.871559        9.6839247        38.075401
             -7.2            -26.4               20        57.846806        188.00429        11.055935         28.61915       -3.8623538        35.834126
             -6.4            -26.4               20        9.3815413        179.79987         8.087368        29.796387       -11.966161        29.163374
             -5.6            -26.4               20       -25.286211        159.47392         4.469727         30.22341        -16.78726         19.34757
             -4.8            -26.4               20       -45.553444        133.67029      0.012475846         28.96109       -17.193039        11.969795
               -4            -26.4               20       -54.468845        109.35267       -2.6792629        26.344603        -14.99616        6.1977468
             -3.2            -26.4               20       -54.618317         88.41983       -3.4317598        22.035477       -12.121195         1.109332
             -2.4            -26.4               20       -50.804626         73.87928       -4.3769221         16.56184       -6.9642992       0.35883474
             -1.6            -26.4               20       -47.374794        67.644737       -4.1689506        11.127215       -3.3969381       0.57217419
             -0.8            -26.4               20        -44.72842        64.195389       -2.0893309        5.7031898        -2.757484       -0.8842923
                0            -26.4               20        -43.46212        62.140873                0                0                0                0
              0.8            -26.4               20        -44.72842        64.195389        2.0893309       -5.7031898         2.757484        0.8842923
              1.6            -26.4               20       -47.374794        67.644737        4.1689506       -11.127215        3.3969381      -0.57217419
              2.4            -26.4               20       -50.804626         73.87928        4.3769221        -16.56184        6.9642992      -0.35883474
              3.2            -26.4               20       -54.618317         88.41983        3.4317598       -22.035477        12.121195        -1.109332
                4            -26.4               20       -54.468845        109.35267        2.6792629       -26.344603         14.99616       -6.1977468
              4.8            -26.4               20       -45.553444        133.67029     -0.012475846        -28.96109        17.193039       -11.969795
              5.6            -26.4               20       -25.286211        159.47392        -4.469727        -30.22341         16.78726        -19.34757
              6.4            -26.4               20        9.3815413        179.79987        -8.087368       -29.796387        11.966161       -29.163374
              7.2            -26.4               20        57.846806        188.00429       -11.055935        -28.61915        3.8623538       -35.834126
                8            -26.4               20        112.50037        177.26537       -13.392531       -27.871559       -9.6839247       -38.075401
              8.8            -26.4               20        162.41815        140.85266       -15.449686       -26.966364       -25.469816        -34.71666
              9.6            -26.4               20        194.37579        83.073578       -19.195848       -26.224625       -37.040657       -21.744999
             10.4            -26.4               20        196.86194        15.366525       -23.829435       -25.282309       -43.365616        -3.853337
             11.2            -26.4               20         168.2791       -48.487743       -28.578737       -21.846035       -39.192608        12.825129
               12            -26.4               20        116.68961       -87.164459       -34.425552       -15.778012       -22.024269        26.938898
             12.8            -26.4               20        57.913441       -86.450996       -38.941116       -7.1520648       -1.9337808        30.726973
             13.6            -26.4               20         18.09996       -54.059856       -38.848938        4.9295468        13.514215        17.279919
             14.4            -26.4               20        19.953802       -14.056503       -33.380653         17.09684        17.319429       -5.4288244
             15.2            -26.4               20        57.421997       -1.1643765       -22.409199        24.193588     -0.094517529       -22.167871
               16            -26.4               20        93.155342        -40.09869        -10.33814        24.767405       -29.121059       -18.996105
             16.8            -26.4               20        81.218559       -112.30453       -4.6393337        20.727762       -44.921638        10.804054
             17.6            -26.4               20        2.9364119       -159.57019        -4.674912        18.566776       -29.304281        50.351788
             18.4            -26.4               20       -99.693184       -129.06088       -1.9855323        24.748333        17.704809        62.483242
             19.2            -26.4               20       -145.83044       -26.424391         10.53805        32.910164        60.978252        28.641739
               20            -26.4               20       -97.925919        69.336929         31.86149        27.004671        54.076164       -24.966452
             20.8            -26.4               20       -9.4450836        76.828133         46.73159        1.2153662        3.9504595       -47.920158
             21.6            -26.4               20        25.221512        12.520831         36.59037       -30.434114       -30.253872       -16.181763
             22.4            -26.4               20       -22.918671       -20.419661        5.5597286       -43.377872       -8.4992447        27.279093
             23.2            -26.4               20       -66.554703        36.816479       -19.248642       -26.894882         38.34642        12.795265
               24            -26.4               20       -7.7201691        111.20634       -19.350101       -3.2260044        35.056686        -48.43301
             24.8            -26.4               20        106.78204        83.466339       -7.1951251       -1.9414113       -33.561333       -63.021915
             25.6            -26.4               20        131.57698       -39.957806         -10.0097       -14.017074       -77.400322        2.7787411
             26.4            -26.4               20        33.671394       -115.52476       -29.205057       -5.0711098       -28.392725        64.395866
             27.2            -26.4               20       -55.991688       -63.449562       -30.582552        27.698822        41.164497        40.765091
               28            -26.4               20       -38.694286        7.4461365        4.2150574        45.293011        27.654688       -21.135683
             28.8            -26.4               20        4.9139647        -18.10058        38.455025        20.235907       -27.614632        -14.70665
             29.6            -26.4               20       -39.458595       -58.301605        29.615526       -18.766159        -6.586894        41.369568
             30.4            -26.4               20       -101.64378        13.839916       -1.3923886       -23.812386        62.350765        22.969337
             31.2            -26.4               20       -40.305126        116.98753       -6.9323201       -2.5461342        44.997471       -61.389214
               32            -26.4               20        84.746529        85.660065        5.2770133       -2.5962346       -47.329811       -63.618595
             32.8            -26.4               20        92.419495       -33.624691        -6.300643       -19.568384       -65.124336        25.231472
             33.6            -26.4               20       0.55528903       -62.374954       -29.060392       -4.2961841        8.2630005        50.859043
             34.4            -26.4               20       -21.931225       -4.3396134       -13.655229        31.550575        32.808254       -8.9205856
             35.2            -26.4               20        17.956881       -3.3852339        26.229595        24.148741       -17.513767       -14.184988
               36            -26.4               20       -18.406294        -43.22205        25.465111       -17.200151       -12.868131        40.646919
             36.8            -26.4               20       -78.181252        3.3598084       -9.9493675       -20.024012        48.466362        14.404718
             37.6            -26.4               20       -15.865471        74.307388       -12.391223          7.48103        24.487301       -63.421478
