           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]
              8.8               -4               20       -373.73477        497.72598       -43.680984       -36.258568       -17.155117        8.5684891
              9.6               -4               20       -430.64392        429.78632       -29.997204       -35.889885       -31.163515        21.300087
             10.4               -4               20       -497.49255        359.69357       -12.903165        -47.43132       -19.532187        18.548553
             11.2               -4               20        -517.9931        304.40601       -11.411258       -53.166523       -14.883541       -8.8075638
               12               -4               20       -491.85623         231.2316       -5.1067929       -42.006187       -26.063826       -13.415625
             12.8               -4               20       -470.07773        154.78763        9.8712063        -41.77346       -15.835464       -7.8892169
             13.6               -4               20       -432.19385        101.27152        1.8524075       -45.148823       -8.5229559       -23.897104
             14.4               -4               20       -394.43039        56.824982       -4.0566273       -21.517756       -16.228909       -10.099249
             15.2               -4               20       -372.13232        44.906883        20.730785       -11.386148        7.2721601       -1.9988475
               16               -4               20       -317.52945        64.229317        19.807045       -34.075794        16.731159       -24.337034
             16.8               -4               20       -247.65607        53.713757       -2.3549538       -21.891968       -9.3541088       -22.777216
             17.6               -4               20       -229.90511        36.283051        12.367017       -4.9433589       0.87179697        10.138453
             18.4               -4               20       -214.04718        67.191879        16.352488       -24.656458        26.059168       -12.562531
             19.2               -4               20        -162.1013        85.022308       -4.6129432       -21.602261      -0.68452168       -22.374584
               20               -4               20       -139.05826        86.958984       0.44748926       -6.5088425        2.4755676        2.8732662
             20.8               -4               20       -111.69816        117.46372        5.7798109       -15.225497        20.633377       -12.016624
             21.6               -4               20       -55.563263        129.83598       -4.3252802       -19.784918        1.1892873        -23.56883
             22.4               -4               20       -22.997173        118.68692       -16.294376       -13.021787       -3.8175683       -4.5122175
             23.2               -4               20        8.7502155        122.82326       -14.985972        4.5326314        7.8870082        -15.48805
               24               -4               20          69.6147        93.881691      -0.65558422      -0.55773818       -14.590602       -26.653635
             24.8               -4               20        84.231995        41.552212       -19.281637       -3.8257039       -17.358231        2.8237913
             25.6               -4               20         82.19165        18.169912       -6.1274242        27.399181       -5.7120562       -4.4026747
             26.4               -4               20        84.451279       -28.590733        22.230349      -0.75860262       -22.341141        1.3007276
             27.2               -4               20        41.533562       -62.088699       -12.509065       -8.9133034       -5.1184173        18.138954
               28               -4               20         13.87114       -55.146145        5.1450214        20.924309       0.60296303         5.235147
             28.8               -4               20       -20.980907       -70.614243        15.533175       -13.686016        -8.382576        19.100779
             29.6               -4               20       -70.031494       -29.173714       -15.227307       0.11475253        29.126734         11.54295
             30.4               -4               20       -38.895481        26.024179        18.340746         8.629734        6.8721375       -20.284697
             31.2               -4               20       -22.735806        25.855463       0.12380219       -26.562462        1.9830408        8.4027634
               32               -4               20        2.6293697        58.661652       -21.254528        5.2302146        15.864861       -25.312477
             32.8               -4               20        58.942131        6.8302851        4.2705488         5.237215       -40.385155       -11.006935
             33.6               -4               20         10.34067       -36.434738       -11.135093        3.5348811        8.4712811        30.622469
             34.4               -4               20       -4.8752069       -14.282936        13.126031        19.854124       -2.3582513       -14.617658
             35.2               -4               20       -33.283836       -28.348745        16.081078       -15.816502       -3.8724232        32.163136
               36               -4               20       -41.466488        40.340282       -11.518671       -7.7770882        41.458015       -22.198006
             36.8               -4               20        39.511223        27.253746     -0.024531066       -1.7156974       -36.087013       -23.664005
             37.6               -4               20        13.786983       -9.1571712       -13.183455        -1.860126        12.902437        28.125278
             38.4               -4               20        26.616629        2.8820083         4.177815        19.668993       -10.996502       -31.137184
             39.2               -4               20         1.627522       -46.423389        13.746472       -7.9559984        -16.85504        41.287346
               40               -4               20       -36.985748        4.8588276        -7.515862       -4.7212043        42.009094       -15.225508
              -40             -3.2               20       -39.822075        -3.961937        7.4738059        4.7663388       -45.854897        5.9251451
            -39.2             -3.2               20        8.8462029       -48.263943       -11.862188        6.5842156        25.006214       -37.034737
            -38.4             -3.2               20        22.596722         2.889025       -3.0174198       -14.949848        2.8162811        31.589951
            -37.6             -3.2               20        15.454189       -11.283376         8.096837        1.4424387       -5.0330267        -31.86356
            -36.8             -3.2               20        35.959553        33.119797        1.6002879        -2.289171        31.834867        31.236883
              -36             -3.2               20       -42.924152        32.629864        11.621261        8.7458363       -43.381866        13.231924
            -35.2             -3.2               20       -24.921303       -27.495724       -15.831974        14.218618        10.219223       -27.325317
            -34.4             -3.2               20       -6.6183577       -11.858342         -10.5273       -16.884317       -4.1655288        13.960049
            -33.6             -3.2               20        17.082561       -34.640522          7.53232       -3.0334523      -0.64588666       -33.923534
            -32.8             -3.2               20        56.992565          17.3316       -1.5711573       -8.0439472        37.097115        20.089725
              -32             -3.2               20       -6.9346676           54.362        21.377033       -1.1141243       -21.018223        20.444151
            -31.2             -3.2               20       -23.378284        24.535671       -3.7554164        23.193779        2.1362169       -7.6033888
            -30.4             -3.2               20       -46.668602        26.028831        -12.53946       -8.9379625       -11.566473        20.679098
            -29.6             -3.2               20       -70.309517       -39.461861        11.075357        6.4975433       -28.033014        -17.38213
            -28.8             -3.2               20       -14.777857       -75.095306       -21.126709        6.6886277        11.207367       -17.720907
              -28             -3.2               20        18.332958       -58.920284        2.1341228       -23.200148      -0.16563129       -6.0749564
            -27.2             -3.2               20        53.466629       -61.463829        11.734348        13.122445        8.2745295       -17.821186
            -26.4             -3.2               20        89.895653       -18.196569       -21.756823       -4.4445686        22.108112        2.5375826
            -25.6             -3.2               20        78.760002        23.913294        14.216388       -23.074858        4.3252897        4.5522871
            -24.8             -3.2               20        83.964104        47.199333        13.494957         13.45335        18.697628         -1.98071
              -24             -3.2               20        64.679283        102.83797       -7.3681569       -3.8910916        12.004428        28.245584
            -23.2             -3.2               20       0.40048122        123.18178         18.46994       -6.6616888       -9.0823765        13.608068
            -22.4             -3.2               20       -26.163897        118.45856        12.214827        18.451233        5.9120073        6.0421324
            -21.6             -3.2               20        -63.43441        133.10982       -4.2313533        11.819442       -5.1929274        25.816528
            -20.8             -3.2               20       -120.41609        111.84103        1.4331013        6.2390866       -22.565853        6.6842489
              -20             -3.2               20       -138.03821        83.701469        3.2623582        13.114393        3.0225213       -2.1204765
            -19.2             -3.2               20        -168.9407        92.406105       -5.4745703         19.21628       -3.0291495        27.436066
            -18.4             -3.2               20       -229.10268        65.581985       -13.729139         11.91544       -29.561234        6.4367409
            -17.6             -3.2               20       -237.16211        31.885078       -3.6724067        5.7090631        5.9356732       -10.551261
            -16.8             -3.2               20       -261.10916        56.645264        -1.280901        21.565882        7.3366985         29.09314
              -16             -3.2               20       -337.81592        57.785522       -16.995941          22.8253       -20.906475         20.19034
            -15.2             -3.2               20       -379.11179        34.859665       -9.9616299        10.998717       -1.3616159       -1.1265209
            -14.4             -3.2               20       -395.88647        62.631592        2.2535114        26.219763        19.437965        14.975017
            -13.6             -3.2               20       -439.50705         116.5136       -7.2272987        37.056389        6.9701366        23.270575
            -12.8             -3.2               20       -475.58484        173.88422        -5.947176        30.498621        19.695585         6.005331
              -12             -3.2               20       -494.13086        256.61264        9.8893728        35.412254         27.26104        14.018223
            -11.2             -3.2               20       -512.02258        328.22739        13.569859        44.085506        14.224139        3.6364551
            -10.4             -3.2               20       -472.58279        385.11154        17.192703        37.461369        24.082926         -22.6999
             -9.6             -3.2               20       -397.02737        460.30313        32.369205         29.92589        30.234686       -17.485092
             -8.8             -3.2               20       -345.42166        514.92029        38.692593        28.742496        6.1335955       -7.1492352
               -8             -3.2               20       -308.18243        500.76047        32.914577        20.423889       -19.045727       -16.357531
             -7.2             -3.2               20       -260.23624        456.96509        27.078823        8.9580765       -12.292764       -17.680479
             -6.4             -3.2               20       -245.65097        433.99579        19.344799        8.1767845         -6.83109        6.8483996
             -5.6             -3.2               20       -274.04327        421.64648        4.1316428        16.350901       -6.3248711        13.667646
             -4.8             -3.2               20       -298.33682        417.72211       -9.2485285        18.620222        1.6046122          6.85432
               -4             -3.2               20       -296.36502        445.13217       -5.6750107        12.891355         18.10071       -3.0199618
             -3.2             -3.2               20        -283.1626        492.48239        15.759198        3.4986537        17.452036       -5.0517449
             -2.4             -3.2               20       -276.30246        528.66339        40.053261        -3.511045        12.060895       -8.1768789
             -1.6             -3.2               20       -271.38452        543.70264        49.321518       -6.0960031        3.5515084       -9.1102085
             -0.8             -3.2               20       -271.19675        545.79407         33.19437       -4.6436224        1.9366173       -4.8969684
                0             -3.2               20       -270.90015        547.04602                0                0                0                0
              0.8             -3.2               20       -271.19675        545.79407        -33.19437        4.6436224       -1.9366173        4.8969684
              1.6             -3.2               20       -271.38452        543.70264       -49.321518        6.0960031       -3.5515084        9.1102085
              2.4             -3.2               20       -276.30246        528.66339       -40.053261         3.511045       -12.060895        8.1768789
              3.2             -3.2               20        -283.1626        492.48239       -15.759198       -3.4986537       -17.452036        5.0517449
                4             -3.2               20       -296.36502        445.13217        5.6750107       -12.891355        -18.10071        3.0199618
              4.8             -3.2               20       -298.33682        417.72211        9.2485285       -18.620222       -1.6046122         -6.85432
              5.6             -3.2               20       -274.04327        421.64648       -4.1316428       -16.350901        6.3248711       -13.667646
              6.4             -3.2               20       -245.65097        433.99579       -19.344799       -8.1767845          6.83109       -6.8483996
              7.2             -3.2               20       -260.23624        456.96509       -27.078823       -8.9580765        12.292764        17.680479
                8             -3.2               20       -308.18243        500.76047       -32.914577       -20.423889        19.045727        16.357531
              8.8             -3.2               20       -345.42166        514.92029       -38.692593       -28.742496       -6.1335955        7.1492352
              9.6             -3.2               20       -397.02737        460.30313       -32.369205        -29.92589       -30.234686        17.485092
             10.4             -3.2               20       -472.58279        385.11154       -17.192703       -37.461369       -24.082926          22.6999
             11.2             -3.2               20       -512.02258        328.22739       -13.569859       -44.085506       -14.224139       -3.6364551
               12             -3.2               20       -494.13086        256.61264       -9.8893728       -35.412254        -27.26104       -14.018223
             12.8             -3.2               20       -475.58484        173.88422         5.947176       -30.498621       -19.695585        -6.005331
             13.6             -3.2               20       -439.50705         116.5136        7.2272987       -37.056389       -6.9701366       -23.270575
             14.4             -3.2               20       -395.88647        62.631592       -2.2535114       -26.219763       -19.437965       -14.975017
             15.2             -3.2               20       -379.11179        34.859665        9.9616299       -10.998717        1.3616159        1.1265209
               16             -3.2               20       -337.81592        57.785522        16.995941         -22.8253        20.906475        -20.19034
             16.8             -3.2               20       -261.10916        56.645264         1.280901       -21.565882       -7.3366985        -29.09314
             17.6             -3.2               20       -237.16211        31.885078        3.6724067       -5.7090631       -5.9356732        10.551261
             18.4             -3.2               20       -229.10268        65.581985        13.729139        -11.91544        29.561234       -6.4367409
             19.2             -3.2               20        -168.9407        92.406105        5.4745703        -19.21628        3.0291495       -27.436066
               20             -3.2               20       -138.03821        83.701469       -3.2623582       -13.114393       -3.0225213        2.1204765
             20.8             -3.2               20       -120.41609        111.84103       -1.4331013       -6.2390866        22.565853       -6.6842489
             21.6             -3.2               20        -63.43441        133.10982        4.2313533       -11.819442        5.1929274       -25.816528
             22.4             -3.2               20       -26.163897        118.45856       -12.214827       -18.451233       -5.9120073       -6.0421324
             23.2             -3.2               20       0.40048122        123.18178        -18.46994        6.6616888        9.0823765       -13.608068
               24             -3.2               20        64.679283        102.83797        7.3681569        3.8910916       -12.004428       -28.245584
             24.8             -3.2               20        83.964104        47.199333       -13.494957        -13.45335       -18.697628          1.98071
             25.6             -3.2               20        78.760002        23.913294       -14.216388        23.074858       -4.3252897       -4.5522871
             26.4             -3.2               20        89.895653       -18.196569        21.756823        4.4445686       -22.108112       -2.5375826
             27.2             -3.2               20        53.466629       -61.463829       -11.734348       -13.122445       -8.2745295        17.821186
               28             -3.2               20        18.332958       -58.920284       -2.1341228        23.200148       0.16563129        6.0749564
             28.8             -3.2               20       -14.777857       -75.095306        21.126709       -6.6886277       -11.207367        17.720907
             29.6             -3.2               20       -70.309517       -39.461861       -11.075357       -6.4975433        28.033014         17.38213
             30.4             -3.2               20       -46.668602        26.028831         12.53946        8.9379625        11.566473       -20.679098
             31.2             -3.2               20       -23.378284        24.535671        3.7554164       -23.193779       -2.1362169        7.6033888
               32             -3.2               20       -6.9346676           54.362       -21.377033        1.1141243        21.018223       -20.444151
             32.8             -3.2               20        56.992565          17.3316        1.5711573        8.0439472       -37.097115       -20.089725
             33.6             -3.2               20        17.082561       -34.640522         -7.53232        3.0334523       0.64588666        33.923534
             34.4             -3.2               20       -6.6183577       -11.858342          10.5273        16.884317        4.1655288       -13.960049
             35.2             -3.2               20       -24.921303       -27.495724        15.831974       -14.218618       -10.219223        27.325317
               36             -3.2               20       -42.924152        32.629864       -11.621261       -8.7458363        43.381866       -13.231924
             36.8             -3.2               20        35.959553        33.119797       -1.6002879         2.289171       -31.834867       -31.236883
             37.6             -3.2               20        15.454189       -11.283376        -8.096837       -1.4424387        5.0330267         31.86356
             38.4             -3.2               20        22.596722         2.889025        3.0174198        14.949848       -2.8162811       -31.589951
             39.2             -3.2               20        8.8462029       -48.263943        11.862188       -6.5842156       -25.006214        37.034737
               40             -3.2               20       -39.822075        -3.961937       -7.4738059       -4.7663388        45.854897       -5.9251451
              -40             -2.4               20       -38.351646       -6.7858167         5.631794        5.2200465       -45.982353      -0.81827641
            -39.2             -2.4               20        14.792661       -42.942486       -9.8811407        4.6031466        30.173717       -31.844463
            -38.4             -2.4               20         21.03331        6.5430679      -0.57627726       -12.717577         -3.70573        30.474714
            -37.6             -2.4               20        18.961781       -9.4246521        6.5644922        1.6654532         1.335166       -32.492626
            -36.8             -2.4               20        30.573509        37.713554       0.27918571       -0.9558211        25.503798        36.877319
              -36             -2.4               20       -47.096085        25.128141        7.1575737        7.2716169        -43.88533        5.5871534
            -35.2             -2.4               20       -23.450184       -26.529261       -12.766745        8.5814133        14.550784       -22.303715
            -34.4             -2.4               20       -13.082545       -14.604674       -5.9789038       -13.719559       -10.238982        11.521248
            -33.6             -2.4               20        21.236176       -40.298538        5.8088465       -1.2263043        6.2641754       -37.374466
            -32.8             -2.4               20        58.919704        22.489422       0.31441939       -6.2030392        35.945549        26.330181
              -32             -2.4               20       -8.0801001        53.757862         16.67108        2.3586769       -23.535519        16.902367
            -31.2             -2.4               20       -20.154495        24.148125       -6.8994303        16.301756        3.8875229        -6.673296
            -30.4             -2.4               20       -47.482311        22.254814       -7.2133021       -10.207741       -14.967065        20.571371
            -29.6             -2.4               20       -63.483608       -43.634064        8.8937836        8.7905493        -25.19363       -20.664227
            -28.8             -2.4               20       -9.8717442       -68.005325       -18.957293        2.7791944        13.766026       -14.711264
              -28             -2.4               20        14.511271        -54.70443        6.5016513       -18.599913       -1.9255139       -4.9372668
            -27.2             -2.4               20        54.183022       -59.510063        6.4745264        15.130219        8.9235811       -19.163048
            -26.4             -2.4               20        89.011093       -11.868847       -19.528191       -8.5863371        23.246176        4.2910061
            -25.6             -2.4               20        74.164612         25.77166        17.837934       -17.194696        2.1062822        5.8958154
            -24.8             -2.4               20        81.944153        47.564983        5.9740443         16.65242        17.793461        -2.790442
              -24             -2.4               20        58.786106        103.74928       -9.8488827       -9.6460342        11.430405        28.599787
            -23.2             -2.4               20       -5.7022214        118.23521        21.937029       -5.4416423       -9.8655691        12.637069
            -22.4             -2.4               20       -25.307667        116.49174        6.4006147        22.072712        7.3293514        5.3115325
            -21.6             -2.4               20       -66.408295        134.99591       -9.8562927        3.9186888       -6.3877373         26.86525
            -20.8             -2.4               20       -124.72727        106.46391         6.704865       0.92345381       -23.399618        4.2963982
              -20             -2.4               20       -135.38739        80.852242         2.702049        15.910333        5.9427571       -1.4280983
            -19.2             -2.4               20       -172.92215        94.844002       -10.528009        11.567762       -5.6561427        29.645393
            -18.4             -2.4               20       -235.65146         59.53796       -6.1576805        2.9184756        -29.55665         2.067945
            -17.6             -2.4               20       -234.14267        30.594238        2.4303718        9.0903025        12.251118       -8.8124447
            -16.8             -2.4               20       -263.86591        66.454559       -4.9739761        19.450882        5.1001654          34.2015
              -16             -2.4               20       -347.50415        61.854828       -13.080917        13.381485       -23.423126        17.883343
            -15.2             -2.4               20       -383.45563        40.213615       -2.6223993        10.135114        2.7010453      -0.60602105
            -14.4             -2.4               20       -404.54846        79.917923       0.46148229        25.209028        18.898851        19.125364
            -13.6             -2.4               20       -455.80695        133.59654       -7.8359151        27.524395        4.7331915        20.721256
            -12.8             -2.4               20       -487.60046        189.47673      -0.66833138        22.610035        23.561543        4.1829247
              -12             -2.4               20       -500.33365         276.2695        11.278372         31.29705        27.775639        14.613451
            -11.2             -2.4               20       -508.62833        344.87604        10.763096        36.360733        12.799095      -0.57127464
            -10.4             -2.4               20       -453.93527        401.81183        14.887693        28.205782        26.347818       -25.157925
             -9.6             -2.4               20       -373.21817        478.91586         27.07411         22.74725        27.426538       -15.121493
             -8.8             -2.4               20       -323.89194        519.52954        28.771484        19.208942       -2.1792023       -8.1091785
               -8             -2.4               20        -284.1189        486.16147        23.727337        7.4563823       -21.674944       -18.800503
             -7.2             -2.4               20       -239.60406        440.82974        21.991955       -1.7882317       -8.9488249       -12.620279
             -6.4             -2.4               20       -242.67108        429.18768        16.623299        3.7014568       -4.1593742           13.754
             -5.6             -2.4               20       -285.75659        433.39487        2.1531126        16.807751      0.015563369        13.291742
             -4.8             -2.4               20       -308.56863        453.21185        -8.171979        20.909767        12.315289       0.98739797
               -4             -2.4               20       -296.69296        497.54617        2.6656506        15.611279        23.301605        -8.319829
             -3.2             -2.4               20       -273.71414        532.57379        32.811096        8.0664682        10.112375       -9.4636183
             -2.4             -2.4               20       -256.91959        530.43768        61.821983        3.0867615      -0.49518538       -10.423844
             -1.6             -2.4               20       -244.80896        510.08237        68.943672       0.68194318       -4.2234421        -6.801096
             -0.8             -2.4               20       -245.56259        495.96097        44.923897      -0.20492746      -0.26897067     -0.069001079
                0             -2.4               20       -248.26967        494.17694                0                0                0                0
              0.8             -2.4               20       -245.56259        495.96097       -44.923897       0.20492746       0.26897067      0.069001079
              1.6             -2.4               20       -244.80896        510.08237       -68.943672      -0.68194318        4.2234421         6.801096
              2.4             -2.4               20       -256.91959        530.43768       -61.821983       -3.0867615       0.49518538        10.423844
              3.2             -2.4               20       -273.71414        532.57379       -32.811096       -8.0664682       -10.112375        9.4636183
                4             -2.4               20       -296.69296        497.54617       -2.6656506       -15.611279       -23.301605         8.319829
              4.8             -2.4               20       -308.56863        453.21185         8.171979       -20.909767       -12.315289      -0.98739797
              5.6             -2.4               20       -285.75659        433.39487       -2.1531126       -16.807751     -0.015563369       -13.291742
              6.4             -2.4               20       -242.67108        429.18768       -16.623299       -3.7014568        4.1593742          -13.754
              7.2             -2.4               20       -239.60406        440.82974       -21.991955        1.7882317        8.9488249        12.620279
                8             -2.4               20        -284.1189        486.16147       -23.727337       -7.4563823        21.674944        18.800503
              8.8             -2.4               20       -323.89194        519.52954       -28.771484       -19.208942        2.1792023        8.1091785
              9.6             -2.4               20       -373.21817        478.91586        -27.07411        -22.74725       -27.426538        15.121493
             10.4             -2.4               20       -453.93527        401.81183       -14.887693       -28.205782       -26.347818        25.157925
             11.2             -2.4               20       -508.62833        344.87604       -10.763096       -36.360733       -12.799095       0.57127464
               12             -2.4               20       -500.33365         276.2695       -11.278372        -31.29705       -27.775639       -14.613451
             12.8             -2.4               20       -487.60046        189.47673       0.66833138       -22.610035       -23.561543       -4.1829247
             13.6             -2.4               20       -455.80695        133.59654        7.8359151       -27.524395       -4.7331915       -20.721256
             14.4             -2.4               20       -404.54846        79.917923      -0.46148229       -25.209028       -18.898851       -19.125364
             15.2             -2.4               20       -383.45563        40.213615        2.6223993       -10.135114       -2.7010453       0.60602105
               16             -2.4               20       -347.50415        61.854828        13.080917       -13.381485        23.423126       -17.883343
             16.8             -2.4               20       -263.86591        66.454559        4.9739761       -19.450882       -5.1001654         -34.2015
             17.6             -2.4               20       -234.14267        30.594238       -2.4303718       -9.0903025       -12.251118        8.8124447
             18.4             -2.4               20       -235.65146         59.53796        6.1576805       -2.9184756         29.55665        -2.067945
             19.2             -2.4               20       -172.92215        94.844002        10.528009       -11.567762        5.6561427       -29.645393
               20             -2.4               20       -135.38739        80.852242        -2.702049       -15.910333       -5.9427571        1.4280983
             20.8             -2.4               20       -124.72727        106.46391        -6.704865      -0.92345381        23.399618       -4.2963982
             21.6             -2.4               20       -66.408295        134.99591        9.8562927       -3.9186888        6.3877373        -26.86525
             22.4             -2.4               20       -25.307667        116.49174       -6.4006147       -22.072712       -7.3293514       -5.3115325
             23.2             -2.4               20       -5.7022214        118.23521       -21.937029        5.4416423        9.8655691       -12.637069
               24             -2.4               20        58.786106        103.74928        9.8488827        9.6460342       -11.430405       -28.599787
             24.8             -2.4               20        81.944153        47.564983       -5.9740443        -16.65242       -17.793461         2.790442
             25.6             -2.4               20        74.164612         25.77166       -17.837934        17.194696       -2.1062822       -5.8958154
             26.4             -2.4               20        89.011093       -11.868847        19.528191        8.5863371       -23.246176       -4.2910061
             27.2             -2.4               20        54.183022       -59.510063       -6.4745264       -15.130219       -8.9235811        19.163048
               28             -2.4               20        14.511271        -54.70443       -6.5016513        18.599913        1.9255139        4.9372668
             28.8             -2.4               20       -9.8717442       -68.005325        18.957293       -2.7791944       -13.766026        14.711264
             29.6             -2.4               20       -63.483608       -43.634064       -8.8937836       -8.7905493         25.19363        20.664227
             30.4             -2.4               20       -47.482311        22.254814        7.2133021        10.207741        14.967065       -20.571371
             31.2             -2.4               20       -20.154495        24.148125        6.8994303       -16.301756       -3.8875229         6.673296
               32             -2.4               20       -8.0801001        53.757862        -16.67108       -2.3586769        23.535519       -16.902367
             32.8             -2.4               20        58.919704        22.489422      -0.31441939        6.2030392       -35.945549       -26.330181
             33.6             -2.4               20        21.236176       -40.298538       -5.8088465        1.2263043       -6.2641754        37.374466
             34.4             -2.4               20       -13.082545       -14.604674        5.9789038        13.719559        10.238982       -11.521248
             35.2             -2.4               20       -23.450184       -26.529261        12.766745       -8.5814133       -14.550784        22.303715
               36             -2.4               20       -47.096085        25.128141       -7.1575737       -7.2716169         43.88533       -5.5871534
             36.8             -2.4               20        30.573509        37.713554      -0.27918571        0.9558211       -25.503798       -36.877319
             37.6             -2.4               20        18.961781       -9.4246521       -6.5644922       -1.6654532        -1.335166        32.492626
             38.4             -2.4               20         21.03331        6.5430679       0.57627726        12.717577          3.70573       -30.474714
             39.2             -2.4               20        14.792661       -42.942486        9.8811407       -4.6031466       -30.173717        31.844463
               40             -2.4               20       -38.351646       -6.7858167        -5.631794       -5.2200465        45.982353       0.81827641
              -40             -1.6               20       -35.211319       -9.6381207        5.5965681        3.3263979       -44.716602       -5.9202509
            -39.2             -1.6               20        19.222363       -36.363369       -7.1205835        4.0740352        33.006695       -26.232567
            -38.4             -1.6               20         17.80122        9.0763302       -1.4678154       -8.0926476       -9.4989204        28.105804
            -37.6             -1.6               20        23.120825        -9.425456        3.7421625       0.95706809        7.0640545       -33.692902
            -36.8             -1.6               20        28.780235        43.739056       0.95316631       -1.6408534        21.750706        41.472736
              -36             -1.6               20       -52.150696        22.975359        5.9461179        4.5859694       -44.694668         1.064342
            -35.2             -1.6               20       -26.019587       -28.938854       -8.1104736        6.5285535        15.811394       -19.390995
            -34.4             -1.6               20       -16.918489       -21.455542       -4.4753008       -7.3170648       -13.569307        8.9778633
            -33.6             -1.6               20        26.054136       -44.240635        1.7957959       -1.2766755        11.627058       -38.591293
            -32.8             -1.6               20        61.320015        25.408337        0.5260334       -7.0151949        33.925312        29.513229
              -32             -1.6               20       -5.3208079        52.958794        12.512499        2.3327925       -23.719479         13.47471
            -31.2             -1.6               20        -16.20915        29.695147       -5.0663333        11.683982        6.9202185       -4.2062674
            -30.4             -1.6               20       -52.232151        24.958796       -3.3752749       -6.7119107       -18.519192        22.131601
            -29.6             -1.6               20       -64.896675        -49.03075        4.6790543        7.6692829       -25.485054       -23.604609
            -28.8             -1.6               20       -7.1644464       -70.049095       -14.491724      -0.67799973         15.93572       -14.092477
              -28             -1.6               20        17.942423       -54.599575        7.2273607        -12.86344       -2.0923927       -4.1223807
            -27.2             -1.6               20        59.425224       -54.247334        2.5994263        11.992538        9.6420918       -19.743526
            -26.4             -1.6               20        87.070961        -2.324053        -13.00437       -9.7192478        23.978287        6.8369436
            -25.6             -1.6               20        67.363136        28.893946        17.339003       -9.1780643       -1.2510877         6.790308
            -24.8             -1.6               20        77.275421        48.210381       0.63414431        16.812469        17.374508       -5.2284241
              -24             -1.6               20        50.246876        103.48631        -9.698245       -9.8350973        11.964931        29.790291
            -23.2             -1.6               20        -12.99846        109.05823        17.458429       -3.5169094       -12.513335        11.971211
            -22.4             -1.6               20       -22.924084        108.28757      -0.11828387        17.427961        8.6460485        1.9599248
            -21.6             -1.6               20       -63.734135        133.38744       -9.4471655       -3.5572658       -4.2703772        27.383493
            -20.8             -1.6               20       -121.95452        103.16464        10.689083       -1.9854815       -23.428553        4.2580051
              -20             -1.6               20       -129.71826        82.169327        2.8071682        15.105088        7.4625101      -0.49398559
            -19.2             -1.6               20       -175.56535        100.16466       -9.6854496        6.5117612       -6.8591514        31.318756
            -18.4             -1.6               20       -240.22064        57.714134      -0.23852971       0.21234404       -29.368095       0.14971304
            -17.6             -1.6               20       -233.06606        32.126171        3.2023273        10.885088        15.094987       -6.6512051
            -16.8             -1.6               20        -270.0473        73.587669       -8.0814781         14.83441        2.6713779        36.975929
              -16             -1.6               20       -357.21042        62.089966       -9.5694456        5.9896297       -24.572006        15.591137
            -15.2             -1.6               20       -385.49991        40.495457       0.78744876        7.2222524        5.1305666      -0.39124995
            -14.4             -1.6               20       -406.54242        88.422623      -0.51919597        18.787212        18.526604        20.859138
            -13.6             -1.6               20       -459.56754        145.02808       -5.4896827        17.475252         5.196507        18.517282
            -12.8             -1.6               20       -486.75677        205.60736        2.5182102        15.606711        26.960627        4.4539986
              -12             -1.6               20         -498.224        299.00363        8.7175264        24.381723        26.831434        16.084183
            -11.2             -1.6               20       -504.15396        366.90353        6.2827363        25.681665        11.019253       -3.7434206
            -10.4             -1.6               20       -441.97479         422.6904        11.201473        17.417879        27.316053       -27.224173
             -9.6             -1.6               20       -359.82822        497.26532        20.507271        14.267808        24.711142       -13.809277
             -8.8             -1.6               20       -314.16031        525.42944        19.727871        11.383018       -7.2031012       -8.7759705
               -8             -1.6               20       -275.23322        479.08838        16.156326       0.43311152       -21.511499       -19.010771
             -7.2             -1.6               20       -237.20853        433.57114         17.62591       -6.4556594        -5.392242       -6.5977077
             -6.4             -1.6               20        -254.8344        430.13693         16.01507        1.6030929       -1.3743235        19.710596
             -5.6             -1.6               20        -304.1554        447.91019        6.1464925        16.416063         5.407578        13.219615
             -4.8             -1.6               20       -319.78561        483.83374      -0.31726053        22.869864        16.566536       -2.2604253
               -4             -1.6               20       -294.61206        527.01953        11.676575        20.899834        17.155792       -12.704792
             -3.2             -1.6               20        -251.4707        531.97943        39.495945        16.738825       -5.1821032       -15.014907
             -2.4             -1.6               20       -213.96835        492.79849        63.520184        13.245717       -12.591105       -9.3828659
             -1.6             -1.6               20       -199.03189        459.38257        66.473236        9.6574659       -6.2297812        5.2238441
             -0.8             -1.6               20       -215.04999        456.19009        42.344627        5.1106758        2.5145772        13.168207
                0             -1.6               20       -227.87274         463.3252                0                0                0                0
