Hz, dB, Deg.
8.11181136993699e+006, 1.85219347301139e+000, -4.88891865114002e+001
8.11281146984698e+006, 1.84494758585367e+000, -4.89081745322680e+001
8.11381156975698e+006, 1.83770244168092e+000, -4.89271599508081e+001
8.11481166966697e+006, 1.83045804030965e+000, -4.89461427677621e+001
8.11581176957696e+006, 1.82321438155642e+000, -4.89651229838710e+001
8.11681186948695e+006, 1.81597146523786e+000, -4.89841005998757e+001
8.11781196939694e+006, 1.80872929117069e+000, -4.90030756165166e+001
8.11881206930693e+006, 1.80148785917168e+000, -4.90220480345335e+001
8.11981216921692e+006, 1.79424716905768e+000, -4.90410178546663e+001
8.12081226912691e+006, 1.78700722064562e+000, -4.90599850776540e+001
8.12181236903690e+006, 1.77976801375248e+000, -4.90789497042356e+001
8.12281246894689e+006, 1.77252954819534e+000, -4.90979117351495e+001
8.12381256885689e+006, 1.76529182379132e+000, -4.91168711711339e+001
8.12481266876688e+006, 1.75805484035764e+000, -4.91358280129263e+001
8.12581276867687e+006, 1.75081859771156e+000, -4.91547822612643e+001
8.12681286858686e+006, 1.74358309567044e+000, -4.91737339168846e+001
8.12781296849685e+006, 1.73634833405169e+000, -4.91926829805239e+001
8.12881306840684e+006, 1.72911431267281e+000, -4.92116294529184e+001
8.12981316831683e+006, 1.72188103135135e+000, -4.92305733348039e+001
8.13081326822682e+006, 1.71464848990495e+000, -4.92495146269158e+001
8.13181336813681e+006, 1.70741668815131e+000, -4.92684533299892e+001
8.13281346804680e+006, 1.70018562590820e+000, -4.92873894447587e+001
8.13381356795680e+006, 1.69295530299346e+000, -4.93063229719586e+001
8.13481366786679e+006, 1.68572571922500e+000, -4.93252539123229e+001
8.13581376777678e+006, 1.67849687442082e+000, -4.93441822665850e+001
8.13681386768677e+006, 1.67126876839896e+000, -4.93631080354782e+001
8.13781396759676e+006, 1.66404140097755e+000, -4.93820312197353e+001
8.13881406750675e+006, 1.65681477197479e+000, -4.94009518200885e+001
8.13981416741674e+006, 1.64958888120895e+000, -4.94198698372700e+001
8.14081426732673e+006, 1.64236372849835e+000, -4.94387852720114e+001
8.14181436723672e+006, 1.63513931366140e+000, -4.94576981250440e+001
8.14281446714671e+006, 1.62791563651660e+000, -4.94766083970987e+001
8.14381456705671e+006, 1.62069269688248e+000, -4.94955160889059e+001
8.14481466696670e+006, 1.61347049457765e+000, -4.95144212011959e+001
8.14581476687669e+006, 1.60624902942082e+000, -4.95333237346984e+001
8.14681486678668e+006, 1.59902830123073e+000, -4.95522236901428e+001
8.14781496669667e+006, 1.59180830982622e+000, -4.95711210682581e+001
8.14881506660666e+006, 1.58458905502618e+000, -4.95900158697730e+001
8.14981516651665e+006, 1.57737053664959e+000, -4.96089080954158e+001
8.15081526642664e+006, 1.57015275451548e+000, -4.96277977459142e+001
8.15181536633663e+006, 1.56293570844297e+000, -4.96466848219959e+001
8.15281546624662e+006, 1.55571939825123e+000, -4.96655693243880e+001
8.15381556615662e+006, 1.54850382375950e+000, -4.96844512538172e+001
8.15481566606661e+006, 1.54128898478712e+000, -4.97033306110100e+001
8.15581576597660e+006, 1.53407488115346e+000, -4.97222073966924e+001
8.15681586588659e+006, 1.52686151267800e+000, -4.97410816115901e+001
8.15781596579658e+006, 1.51964887918025e+000, -4.97599532564283e+001
8.15881606570657e+006, 1.51243698047981e+000, -4.97788223319319e+001
8.15981616561656e+006, 1.50522581639637e+000, -4.97976888388255e+001
8.16081626552655e+006, 1.49801538674963e+000, -4.98165527778332e+001
8.16181636543654e+006, 1.49080569135943e+000, -4.98354141496789e+001
8.16281646534653e+006, 1.48359673004564e+000, -4.98542729550859e+001
8.16381656525653e+006, 1.47638850262820e+000, -4.98731291947773e+001
8.16481666516652e+006, 1.46918100892713e+000, -4.98919828694758e+001
8.16581676507651e+006, 1.46197424876251e+000, -4.99108339799037e+001
8.16681686498650e+006, 1.45476822195451e+000, -4.99296825267829e+001
8.16781696489649e+006, 1.44756292832334e+000, -4.99485285108350e+001
8.16881706480648e+006, 1.44035836768931e+000, -4.99673719327812e+001
8.16981716471647e+006, 1.43315453987277e+000, -4.99862127933423e+001
8.17081726462646e+006, 1.42595144469416e+000, -5.00050510932389e+001
8.17181736453645e+006, 1.41874908197399e+000, -5.00238868331909e+001
8.17281746444645e+006, 1.41154745153282e+000, -5.00427200139181e+001
8.17381756435644e+006, 1.40434655319129e+000, -5.00615506361398e+001
8.17481766426643e+006, 1.39714638677012e+000, -5.00803787005751e+001
8.17581776417642e+006, 1.38994695209009e+000, -5.00992042079426e+001
8.17681786408641e+006, 1.38274824897204e+000, -5.01180271589605e+001
8.17781796399640e+006, 1.37555027723690e+000, -5.01368475543466e+001
8.17881806390639e+006, 1.36835303670565e+000, -5.01556653948186e+001
8.17981816381638e+006, 1.36115652719935e+000, -5.01744806810935e+001
8.18081826372637e+006, 1.35396074853912e+000, -5.01932934138881e+001
8.18181836363636e+006, 1.34676570054616e+000, -5.02121035939189e+001
8.18281846354635e+006, 1.33957138304172e+000, -5.02309112219019e+001
8.18381856345635e+006, 1.33237779584716e+000, -5.02497162985527e+001
8.18481866336634e+006, 1.32518493878386e+000, -5.02685188245868e+001
8.18581876327633e+006, 1.31799281167330e+000, -5.02873188007190e+001
8.18681886318632e+006, 1.31080141433701e+000, -5.03061162276639e+001
8.18781896309631e+006, 1.30361074659660e+000, -5.03249111061357e+001
8.18881906300630e+006, 1.29642080827375e+000, -5.03437034368484e+001
8.18981916291629e+006, 1.28923159919021e+000, -5.03624932205153e+001
8.19081926282628e+006, 1.28204311916779e+000, -5.03812804578497e+001
8.19181936273627e+006, 1.27485536802837e+000, -5.04000651495642e+001
8.19281946264626e+006, 1.26766834559390e+000, -5.04188472963713e+001
8.19381956255626e+006, 1.26048205168641e+000, -5.04376268989831e+001
8.19481966246625e+006, 1.25329648612799e+000, -5.04564039581111e+001
8.19581976237624e+006, 1.24611164874077e+000, -5.04751784744667e+001
8.19681986228623e+006, 1.23892753934701e+000, -5.04939504487608e+001
8.19781996219622e+006, 1.23174415776899e+000, -5.05127198817041e+001
8.19882006210621e+006, 1.22456150382907e+000, -5.05314867740066e+001
8.19982016201620e+006, 1.21737957734969e+000, -5.05502511263784e+001
8.20082026192619e+006, 1.21019837815333e+000, -5.05690129395289e+001
8.20182036183618e+006, 1.20301790606259e+000, -5.05877722141672e+001
8.20282046174617e+006, 1.19583816090007e+000, -5.06065289510021e+001
8.20382056165617e+006, 1.18865914248850e+000, -5.06252831507420e+001
8.20482066156616e+006, 1.18148085065065e+000, -5.06440348140949e+001
8.20582076147615e+006, 1.17430328520935e+000, -5.06627839417686e+001
8.20682086138614e+006, 1.16712644598751e+000, -5.06815305344704e+001
8.20782096129613e+006, 1.15995033280812e+000, -5.07002745929073e+001
8.20882106120612e+006, 1.15277494549422e+000, -5.07190161177857e+001
8.20982116111611e+006, 1.14560028386892e+000, -5.07377551098121e+001
8.21082126102610e+006, 1.13842634775539e+000, -5.07564915696924e+001
8.21182136093609e+006, 1.13125313697690e+000, -5.07752254981319e+001
8.21282146084608e+006, 1.12408065135677e+000, -5.07939568958359e+001
8.21382156075608e+006, 1.11690889071836e+000, -5.08126857635093e+001
8.21482166066607e+006, 1.10973785488515e+000, -5.08314121018564e+001
8.21582176057606e+006, 1.10256754368064e+000, -5.08501359115813e+001
8.21682186048605e+006, 1.09539795692843e+000, -5.08688571933879e+001
8.21782196039604e+006, 1.08822909445218e+000, -5.08875759479795e+001
8.21882206030603e+006, 1.08106095607560e+000, -5.09062921760591e+001
8.21982216021602e+006, 1.07389354162250e+000, -5.09250058783293e+001
8.22082226012601e+006, 1.06672685091673e+000, -5.09437170554926e+001
8.22182236003600e+006, 1.05956088378223e+000, -5.09624257082507e+001
8.22282245994599e+006, 1.05239564004297e+000, -5.09811318373054e+001
8.22382255985599e+006, 1.04523111952304e+000, -5.09998354433579e+001
8.22482265976598e+006, 1.03806732204655e+000, -5.10185365271091e+001
8.22582275967597e+006, 1.03090424743772e+000, -5.10372350892594e+001
8.22682285958596e+006, 1.02374189552079e+000, -5.10559311305090e+001
8.22782295949595e+006, 1.01658026612011e+000, -5.10746246515578e+001
8.22882305940594e+006, 1.00941935906008e+000, -5.10933156531053e+001
8.22982315931593e+006, 1.00225917416517e+000, -5.11120041358505e+001
8.23082325922592e+006, 9.95099711259900e-001, -5.11306901004922e+001
8.23182335913591e+006, 9.87940970168888e-001, -5.11493735477288e+001
8.23282345904590e+006, 9.80782950716794e-001, -5.11680544782582e+001
8.23382355895590e+006, 9.73625652728367e-001, -5.11867328927784e+001
8.23482365886589e+006, 9.66469076028404e-001, -5.12054087919864e+001
8.23582375877588e+006, 9.59313220441777e-001, -5.12240821765794e+001
8.23682385868587e+006, 9.52158085793427e-001, -5.12427530472540e+001
8.23782395859586e+006, 9.45003671908357e-001, -5.12614214047064e+001
8.23882405850585e+006, 9.37849978611646e-001, -5.12800872496326e+001
8.23982415841584e+006, 9.30697005728429e-001, -5.12987505827280e+001
8.24082425832583e+006, 9.23544753083917e-001, -5.13174114046881e+001
8.24182435823582e+006, 9.16393220503379e-001, -5.13360697162075e+001
8.24282445814581e+006, 9.09242407812163e-001, -5.13547255179809e+001
8.24382455805581e+006, 9.02092314835674e-001, -5.13733788107024e+001
8.24482465796580e+006, 8.94942941399391e-001, -5.13920295950658e+001
8.24582475787579e+006, 8.87794287328849e-001, -5.14106778717646e+001
8.24682485778578e+006, 8.80646352449660e-001, -5.14293236414918e+001
8.24782495769577e+006, 8.73499136587507e-001, -5.14479669049403e+001
8.24882505760576e+006, 8.66352639568123e-001, -5.14666076628024e+001
8.24982515751575e+006, 8.59206861217317e-001, -5.14852459157702e+001
8.25082525742574e+006, 8.52061801360976e-001, -5.15038816645354e+001
8.25182535733573e+006, 8.44917459825032e-001, -5.15225149097894e+001
8.25282545724572e+006, 8.37773836435505e-001, -5.15411456522231e+001
8.25382555715572e+006, 8.30630931018455e-001, -5.15597738925273e+001
8.25482565706571e+006, 8.23488743400043e-001, -5.15783996313922e+001
8.25582575697570e+006, 8.16347273406465e-001, -5.15970228695079e+001
8.25682585688569e+006, 8.09206520864007e-001, -5.16156436075638e+001
8.25782595679568e+006, 8.02066485599006e-001, -5.16342618462494e+001
8.25882605670567e+006, 7.94927167437865e-001, -5.16528775862535e+001
8.25982615661566e+006, 7.87788566207071e-001, -5.16714908282646e+001
8.26082625652565e+006, 7.80650681733159e-001, -5.16901015729710e+001
8.26182635643564e+006, 7.73513513842736e-001, -5.17087098210606e+001
8.26282645634563e+006, 7.66377062362478e-001, -5.17273155732209e+001
8.26382655625563e+006, 7.59241327119127e-001, -5.17459188301391e+001
8.26482665616562e+006, 7.52106307939492e-001, -5.17645195925020e+001
8.26582675607561e+006, 7.44972004650443e-001, -5.17831178609961e+001
8.26682685598560e+006, 7.37838417078916e-001, -5.18017136363076e+001
8.26782695589559e+006, 7.30705545051921e-001, -5.18203069191222e+001
8.26882705580558e+006, 7.23573388396530e-001, -5.18388977101253e+001
8.26982715571557e+006, 7.16441946939882e-001, -5.18574860100022e+001
8.27082725562556e+006, 7.09311220509174e-001, -5.18760718194375e+001
8.27182735553555e+006, 7.02181208931684e-001, -5.18946551391157e+001
8.27282745544554e+006, 6.95051912034739e-001, -5.19132359697208e+001
8.27382755535554e+006, 6.87923329645753e-001, -5.19318143119366e+001
8.27482765526553e+006, 6.80795461592184e-001, -5.19503901664464e+001
8.27582775517552e+006, 6.73668307701573e-001, -5.19689635339333e+001
8.27682785508551e+006, 6.66541867801513e-001, -5.19875344150800e+001
8.27782795499550e+006, 6.59416141719674e-001, -5.20061028105687e+001
8.27882805490549e+006, 6.52291129283786e-001, -5.20246687210816e+001
8.27982815481548e+006, 6.45166830321642e-001, -5.20432321473003e+001
8.28082825472547e+006, 6.38043244661117e-001, -5.20617930899061e+001
8.28182835463546e+006, 6.30920372130129e-001, -5.20803515495799e+001
8.28282845454545e+006, 6.23798212556672e-001, -5.20989075270025e+001
8.28382855445545e+006, 6.16676765768812e-001, -5.21174610228541e+001
8.28482865436544e+006, 6.09556031594672e-001, -5.21360120378146e+001
8.28582875427543e+006, 6.02436009862445e-001, -5.21545605725637e+001
8.28682885418542e+006, 5.95316700400379e-001, -5.21731066277806e+001
8.28782895409541e+006, 5.88198103036809e-001, -5.21916502041443e+001
8.28882905400540e+006, 5.81080217600115e-001, -5.22101913023333e+001
8.28982915391539e+006, 5.73963043918756e-001, -5.22287299230259e+001
8.29082925382538e+006, 5.66846581821246e-001, -5.22472660668999e+001
8.29182935373537e+006, 5.59730831136169e-001, -5.22657997346330e+001
8.29282945364536e+006, 5.52615791692180e-001, -5.22843309269024e+001
8.29382955355536e+006, 5.45501463317986e-001, -5.23028596443849e+001
8.29482965346535e+006, 5.38387845842375e-001, -5.23213858877571e+001
8.29582975337534e+006, 5.31274939094185e-001, -5.23399096576952e+001
8.29682985328533e+006, 5.24162742902331e-001, -5.23584309548750e+001
8.29782995319532e+006, 5.17051257095792e-001, -5.23769497799721e+001
8.29883005310531e+006, 5.09940481503604e-001, -5.23954661336617e+001
8.29983015301530e+006, 5.02830415954870e-001, -5.24139800166186e+001
8.30083025292529e+006, 4.95721060278774e-001, -5.24324914295173e+001
8.30183035283528e+006, 4.88612414304544e-001, -5.24510003730319e+001
8.30283045274527e+006, 4.81504477861481e-001, -5.24695068478364e+001
8.30383055265527e+006, 4.74397250778953e-001, -5.24880108546042e+001
8.30483065256526e+006, 4.67290732886393e-001, -5.25065123940084e+001
8.30583075247525e+006, 4.60184924013294e-001, -5.25250114667219e+001
8.30683085238524e+006, 4.53079823989224e-001, -5.25435080734172e+001
8.30783095229523e+006, 4.45975432643803e-001, -5.25620022147664e+001
8.30883105220522e+006, 4.38871749806724e-001, -5.25804938914414e+001
8.30983115211521e+006, 4.31768775307744e-001, -5.25989831041135e+001
8.31083125202520e+006, 4.24666508976689e-001, -5.26174698534539e+001
8.31183135193519e+006, 4.17564950643433e-001, -5.26359541401335e+001
8.31283145184518e+006, 4.10464100137935e-001, -5.26544359648226e+001
8.31383155175518e+006, 4.03363957290208e-001, -5.26729153281915e+001
8.31483165166517e+006, 3.96264521930334e-001, -5.26913922309099e+001
8.31583175157516e+006, 3.89165793888453e-001, -5.27098666736472e+001
8.31683185148515e+006, 3.82067772994779e-001, -5.27283386570727e+001
8.31783195139514e+006, 3.74970459079582e-001, -5.27468081818550e+001
8.31883205130513e+006, 3.67873851973201e-001, -5.27652752486627e+001
8.31983215121512e+006, 3.60777951506041e-001, -5.27837398581638e+001
8.32083225112511e+006, 3.53682757508569e-001, -5.28022020110262e+001
8.32183235103510e+006, 3.46588269811313e-001, -5.28206617079172e+001
8.32283245094509e+006, 3.39494488244873e-001, -5.28391189495041e+001
8.32383255085509e+006, 3.32401412639904e-001, -5.28575737364536e+001
8.32483265076508e+006, 3.25309042827139e-001, -5.28760260694321e+001
8.32583275067507e+006, 3.18217378637364e-001, -5.28944759491059e+001
8.32683285058506e+006, 3.11126419901433e-001, -5.29129233761405e+001
8.32783295049505e+006, 3.04036166450262e-001, -5.29313683512017e+001
8.32883305040504e+006, 2.96946618114834e-001, -5.29498108749543e+001
8.32983315031503e+006, 2.89857774726191e-001, -5.29682509480633e+001
8.33083325022502e+006, 2.82769636115454e-001, -5.29866885711930e+001
8.33183335013501e+006, 2.75682202113788e-001, -5.30051237450077e+001
8.33283345004500e+006, 2.68595472552441e-001, -5.30235564701711e+001
8.33383354995500e+006, 2.61509447262706e-001, -5.30419867473467e+001
8.33483364986499e+006, 2.54424126075951e-001, -5.30604145771976e+001
8.33583374977498e+006, 2.47339508823613e-001, -5.30788399603867e+001
8.33683384968497e+006, 2.40255595337187e-001, -5.30972628975763e+001
8.33783394959496e+006, 2.33172385448224e-001, -5.31156833894286e+001
8.33883404950495e+006, 2.26089878988353e-001, -5.31341014366055e+001
8.33983414941494e+006, 2.19008075789261e-001, -5.31525170397685e+001
8.34083424932493e+006, 2.11926975682699e-001, -5.31709301995786e+001
8.34183434923492e+006, 2.04846578500477e-001, -5.31893409166968e+001
8.34283444914491e+006, 1.97766884074475e-001, -5.32077491917834e+001
8.34383454905491e+006, 1.90687892236638e-001, -5.32261550254987e+001
8.34483464896490e+006, 1.83609602818974e-001, -5.32445584185026e+001
8.34583474887489e+006, 1.76532015653543e-001, -5.32629593714545e+001
8.34683484878488e+006, 1.69455130572481e-001, -5.32813578850135e+001
8.34783494869487e+006, 1.62378947407995e-001, -5.32997539598387e+001
8.34883504860486e+006, 1.55303465992334e-001, -5.33181475965884e+001
8.34983514851485e+006, 1.48228686157823e-001, -5.33365387959209e+001
8.35083524842484e+006, 1.41154607736858e-001, -5.33549275584940e+001
8.35183534833483e+006, 1.34081230561885e-001, -5.33733138849654e+001
8.35283544824482e+006, 1.27008554465414e-001, -5.33916977759922e+001
8.35383554815482e+006, 1.19936579280033e-001, -5.34100792322313e+001
8.35483564806481e+006, 1.12865304838375e-001, -5.34284582543392e+001
8.35583574797480e+006, 1.05794730973145e-001, -5.34468348429722e+001
8.35683584788479e+006, 9.87248575171207e-002, -5.34652089987863e+001
8.35783594779478e+006, 9.16556843031263e-002, -5.34835807224370e+001
8.35883604770477e+006, 8.45872111640612e-002, -5.35019500145795e+001
8.35983614761476e+006, 7.75194379328761e-002, -5.35203168758688e+001
8.36083624752475e+006, 7.04523644425998e-002, -5.35386813069596e+001
8.36183634743474e+006, 6.33859905263153e-002, -5.35570433085060e+001
8.36283644734473e+006, 5.63203160171709e-002, -5.35754028811621e+001
8.36383654725473e+006, 4.92553407483760e-002, -5.35937600255814e+001
8.36483664716472e+006, 4.21910645532042e-002, -5.36121147424174e+001
8.36583674707471e+006, 3.51274872649948e-002, -5.36304670323229e+001
8.36683684698470e+006, 2.80646087171503e-002, -5.36488168959507e+001
8.36783694689469e+006, 2.10024287431356e-002, -5.36671643339530e+001
8.36883704680468e+006, 1.39409471764682e-002, -5.36855093469820e+001
8.36983714671467e+006, 6.88016385074430e-003, -5.37038519356892e+001
8.37083724662466e+006, -1.79921400384059e-004, -5.37221921007261e+001
8.37183734653465e+006, -7.23930874319877e-003, -5.37405298427437e+001
8.37283744644464e+006, -1.42979983439309e-002, -5.37588651623927e+001
8.37383754635464e+006, -2.13559903687286e-002, -5.37771980603236e+001
8.37483764626463e+006, -2.84132849836924e-002, -5.37955285371864e+001
8.37583774617462e+006, -3.54698823548574e-002, -5.38138565936308e+001
8.37683784608461e+006, -4.25257826481915e-002, -5.38321822303063e+001
8.37783794599460e+006, -4.95809860296006e-002, -5.38505054478621e+001
8.37883804590459e+006, -5.66354926649330e-002, -5.38688262469469e+001
8.37983814581458e+006, -6.36893027199692e-002, -5.38871446282091e+001
8.38083824572457e+006, -7.07424163604364e-002, -5.39054605922969e+001
8.38183834563456e+006, -7.77948337519717e-002, -5.39237741398582e+001
8.38283844554455e+006, -8.48465550601931e-002, -5.39420852715405e+001
8.38383854545454e+006, -9.18975804506173e-002, -5.39603939879910e+001
8.38483864536454e+006, -9.89479100887187e-002, -5.39787002898564e+001
8.38583874527453e+006, -1.05997544139907e-001, -5.39970041777834e+001
8.38683884518452e+006, -1.13046482769520e-001, -5.40153056524183e+001
8.38783894509451e+006, -1.20094726142848e-001, -5.40336047144068e+001
8.38883904500450e+006, -1.27142274425099e-001, -5.40519013643946e+001
8.38983914491449e+006, -1.34189127781441e-001, -5.40701956030271e+001
8.39083924482448e+006, -1.41235286376960e-001, -5.40884874309490e+001
8.39183934473447e+006, -1.48280750376696e-001, -5.41067768488051e+001
8.39283944464446e+006, -1.55325519945617e-001, -5.41250638572396e+001
8.39383954455446e+006, -1.62369595248627e-001, -5.41433484568967e+001
8.39483964446445e+006, -1.69412976450578e-001, -5.41616306484199e+001
8.39583974437444e+006, -1.76455663716248e-001, -5.41799104324526e+001
8.39683984428443e+006, -1.83497657210360e-001, -5.41981878096378e+001
8.39783994419442e+006, -1.90538957097574e-001, -5.42164627806183e+001
8.39884004410441e+006, -1.97579563542489e-001, -5.42347353460366e+001
8.39984014401440e+006, -2.04619476709638e-001, -5.42530055065346e+001
8.40084024392439e+006, -2.11658696763490e-001, -5.42712732627541e+001
8.40184034383438e+006, -2.18697223868464e-001, -5.42895386153367e+001
8.40284044374437e+006, -2.25735058188903e-001, -5.43078015649235e+001
8.40384054365437e+006, -2.32772199889093e-001, -5.43260621121552e+001
8.40484064356436e+006, -2.39808649133264e-001, -5.43443202576724e+001
8.40584074347435e+006, -2.46844406085581e-001, -5.43625760021154e+001
8.40684084338434e+006, -2.53879470910134e-001, -5.43808293461239e+001
8.40784094329433e+006, -2.60913843770974e-001, -5.43990802903375e+001
8.40884104320432e+006, -2.67947524832074e-001, -5.44173288353956e+001
8.40984114311431e+006, -2.74980514257350e-001, -5.44355749819369e+001
8.41084124302430e+006, -2.82012812210655e-001, -5.44538187306002e+001
8.41184134293429e+006, -2.89044418855781e-001, -5.44720600820238e+001
8.41284144284428e+006, -2.96075334356463e-001, -5.44902990368455e+001
8.41384154275428e+006, -3.03105558876368e-001, -5.45085355957032e+001
8.41484164266427e+006, -3.10135092579104e-001, -5.45267697592342e+001
8.41584174257426e+006, -3.17163935628211e-001, -5.45450015280755e+001
8.41684184248425e+006, -3.24192088187179e-001, -5.45632309028639e+001
8.41784194239424e+006, -3.31219550419431e-001, -5.45814578842358e+001
8.41884204230423e+006, -3.38246322488326e-001, -5.45996824728273e+001
8.41984214221422e+006, -3.45272404557165e-001, -5.46179046692741e+001
8.42084224212421e+006, -3.52297796789184e-001, -5.46361244742119e+001
8.42184234203420e+006, -3.59322499347565e-001, -5.46543418882757e+001
8.42284244194420e+006, -3.66346512395415e-001, -5.46725569121004e+001
8.42384254185419e+006, -3.73369836095799e-001, -5.46907695463206e+001
8.42484264176418e+006, -3.80392470611695e-001, -5.47089797915704e+001
8.42584274167417e+006, -3.87414416106051e-001, -5.47271876484839e+001
8.42684284158416e+006, -3.94435672741724e-001, -5.47453931176947e+001
8.42784294149415e+006, -4.01456240681530e-001, -5.47635961998360e+001
8.42884304140414e+006, -4.08476120088210e-001, -5.47817968955408e+001
8.42984314131413e+006, -4.15495311124464e-001, -5.47999952054418e+001
8.43084324122412e+006, -4.22513813952899e-001, -5.48181911301714e+001
8.43184334113411e+006, -4.29531628736092e-001, -5.48363846703616e+001
8.43284344104411e+006, -4.36548755636544e-001, -5.48545758266443e+001
8.43384354095410e+006, -4.43565194816694e-001, -5.48727645996507e+001
8.43484364086409e+006, -4.50580946438926e-001, -5.48909509900121e+001
8.43584374077408e+006, -4.57596010665557e-001, -5.49091349983593e+001
8.43684384068407e+006, -4.64610387658850e-001, -5.49273166253228e+001
8.43784394059406e+006, -4.71624077580997e-001, -5.49454958715328e+001
8.43884404050405e+006, -4.78637080594142e-001, -5.49636727376192e+001
8.43984414041404e+006, -4.85649396860354e-001, -5.49818472242115e+001
8.44084424032403e+006, -4.92661026541649e-001, -5.50000193319391e+001
8.44184434023402e+006, -4.99671969799990e-001, -5.50181890614309e+001
8.44284444014401e+006, -5.06682226797265e-001, -5.50363564133156e+001
8.44384454005400e+006, -5.13691797695301e-001, -5.50545213882215e+001
8.44484463996400e+006, -5.20700682655887e-001, -5.50726839867766e+001
8.44584473987399e+006, -5.27708881840719e-001, -5.50908442096088e+001
8.44684483978398e+006, -5.34716395411444e-001, -5.51090020573454e+001
8.44784493969397e+006, -5.41723223529666e-001, -5.51271575306136e+001
8.44884503960396e+006, -5.48729366356908e-001, -5.51453106300401e+001
8.44984513951395e+006, -5.55734824054640e-001, -5.51634613562515e+001
8.45084523942394e+006, -5.62739596784269e-001, -5.51816097098740e+001
8.45184533933393e+006, -5.69743684707146e-001, -5.51997556915334e+001
8.45284543924392e+006, -5.76747087984551e-001, -5.52178993018554e+001
8.45384553915391e+006, -5.83749806777717e-001, -5.52360405414653e+001
8.45484563906391e+006, -5.90751841247812e-001, -5.52541794109880e+001
8.45584573897390e+006, -5.97753191555935e-001, -5.52723159110482e+001
8.45684583888389e+006, -6.04753857863128e-001, -5.52904500422702e+001
8.45784593879388e+006, -6.11753840330392e-001, -5.53085818052782e+001
8.45884603870387e+006, -6.18753139118637e-001, -5.53267112006958e+001
8.45984613861386e+006, -6.25751754388738e-001, -5.53448382291466e+001
8.46084623852385e+006, -6.32749686301488e-001, -5.53629628912536e+001
8.46184633843384e+006, -6.39746935017638e-001, -5.53810851876398e+001
8.46284643834383e+006, -6.46743500697870e-001, -5.53992051189276e+001
8.46384653825383e+006, -6.53739383502806e-001, -5.54173226857394e+001
8.46484663816382e+006, -6.60734583593012e-001, -5.54354378886969e+001
8.46584673807381e+006, -6.67729101128989e-001, -5.54535507284220e+001
8.46684683798380e+006, -6.74722936271181e-001, -5.54716612055358e+001
8.46784693789379e+006, -6.81716089179971e-001, -5.54897693206594e+001
8.46884703780378e+006, -6.88708560015680e-001, -5.55078750744135e+001
8.46984713771377e+006, -6.95700348938573e-001, -5.55259784674185e+001
8.47084723762376e+006, -7.02691456108849e-001, -5.55440795002946e+001
8.47184733753375e+006, -7.09681881686656e-001, -5.55621781736616e+001
8.47284743744374e+006, -7.16671625832073e-001, -5.55802744881389e+001
8.47384753735374e+006, -7.23660688705123e-001, -5.55983684443458e+001
8.47484763726373e+006, -7.30649070465771e-001, -5.56164600429012e+001
8.47584773717372e+006, -7.37636771273920e-001, -5.56345492844237e+001
8.47684783708371e+006, -7.44623791289414e-001, -5.56526361695315e+001
8.47784793699370e+006, -7.51610130672036e-001, -5.56707206988428e+001
8.47884803690369e+006, -7.58595789581510e-001, -5.56888028729751e+001
8.47984813681368e+006, -7.65580768177495e-001, -5.57068826925459e+001
8.48084823672367e+006, -7.72565066619602e-001, -5.57249601581723e+001
8.48184833663366e+006, -7.79548685067372e-001, -5.57430352704710e+001
8.48284843654365e+006, -7.86531623680292e-001, -5.57611080300587e+001
8.48384853645365e+006, -7.93513882617784e-001, -5.57791784375514e+001
8.48484863636364e+006, -8.00495462039220e-001, -5.57972464935651e+001
8.48584873627363e+006, -8.07476362103903e-001, -5.58153121987154e+001
8.48684883618362e+006, -8.14456582971079e-001, -5.58333755536175e+001
8.48784893609361e+006, -8.21436124799936e-001, -5.58514365588865e+001
8.48884903600360e+006, -8.28414987749600e-001, -5.58694952151371e+001
8.48984913591359e+006, -8.35393171979139e-001, -5.58875515229837e+001
8.49084923582358e+006, -8.42370677647566e-001, -5.59056054830404e+001
8.49184933573357e+006, -8.49347504913825e-001, -5.59236570959209e+001
8.49284943564356e+006, -8.56323653936807e-001, -5.59417063622388e+001
8.49384953555356e+006, -8.63299124875349e-001, -5.59597532826074e+001
8.49484963546355e+006, -8.70273917888217e-001, -5.59777978576394e+001
8.49584973537354e+006, -8.77248033134119e-001, -5.59958400879475e+001
8.49684983528353e+006, -8.84221470771716e-001, -5.60138799741442e+001
8.49784993519352e+006, -8.91194230959599e-001, -5.60319175168412e+001
8.49885003510351e+006, -8.98166313856299e-001, -5.60499527166505e+001
8.49985013501350e+006, -9.05137719620293e-001, -5.60679855741833e+001
8.50085023492349e+006, -9.12108448410001e-001, -5.60860160900509e+001
8.50185033483348e+006, -9.19078500383773e-001, -5.61040442648641e+001
8.50285043474348e+006, -9.26047875699912e-001, -5.61220700992333e+001
8.50385053465347e+006, -9.33016574516655e-001, -5.61400935937689e+001
8.50485063456346e+006, -9.39984596992182e-001, -5.61581147490808e+001
8.50585073447345e+006, -9.46951943284615e-001, -5.61761335657786e+001
8.50685083438344e+006, -9.53918613552013e-001, -5.61941500444717e+001
8.50785093429343e+006, -9.60884607952381e-001, -5.62121641857691e+001
8.50885103420342e+006, -9.67849926643662e-001, -5.62301759902796e+001
8.50985113411341e+006, -9.74814569783740e-001, -5.62481854586117e+001
